uuid,document_id,timestamp,platform,geo_location,traffic_source
789d87dc4f97e5,25792,24866230,3,US>VA>511,1
6f4ba9e9f5c52b,25792,50369413,3,US>NY>501,1
8d964e333caf24,25792,36943356,1,US>NC>518,1
735e7d27532ad8,25792,47413692,1,US>PA>504,1
968fd8a82c1e71,25792,7717279,1,US>WI>617,2
731ad2c53ec9ad,25792,46096083,1,US>NJ>501,1
4a907d3d6bff12,25792,16547457,1,QA>01,1
aaf9575bf829f3,25792,53157309,1,US>MN>613,1
9a392c1d6c6070,25792,81708890,2,US>FL>548,1
19aa35c7b5e5b3,25792,26115158,1,US>NY,1
d3bd364cbd6b23,25792,43433889,1,US>MD>511,1
31ea7bc0895946,25792,5606092,1,AU>02,1
58b109c873ecbb,25792,54722957,1,US>CA>807,1
2e989b8982e4d2,25792,42427717,1,US>CA>803,1
d3f15afb1486ad,25792,62368759,3,US>MI,1
e66a60f31b86e7,25792,45365474,1,US>FL>539,1
28a930f7db5a58,25792,21158348,1,US>FL>539,1
b66367f3ec586f,25792,62436417,1,US>VT>523,1
6123f8bfffa2bb,25792,41217082,3,US>TX>625,2
715b71aaa0a18a,25792,85606473,1,US>CA>825,1
ab798eaa92705b,25792,45219730,1,US>FL>539,1
33368f6acc66f2,25792,76539052,1,US,1
8cd0588a1fec6c,25792,60020687,1,US>TX>635,1
32c51688912b44,25792,65696308,3,US>AL>630,2
2a3ffaae4e108f,25792,45277149,1,US>CA>807,2
5511cba5c64dd2,25792,41006556,1,US>MA>506,1
766b7d4fa4718a,25792,50269181,1,US>GA>524,2
3b5fe5153a98ca,25792,48648782,1,US>CA,1
3000a8aabb5ac7,25792,81313489,1,US>VA>544,1
c965b6b0e05758,25792,54815657,1,US>IL>602,2
56a5dc56356843,25792,7347846,1,BY>07,1
61412807e781ab,25792,57766634,1,US>NY>501,1
8a729ce17f999e,25792,69462960,1,US>NY>501,1
dc6ddaf8a2867d,25792,46224191,1,US>NY>501,1
bf814478f6e664,25792,39037109,1,US>PA>508,1
5d54fe9e838a98,25792,59705043,1,US>OR>820,1
a283cf7ab6aa1a,25792,64171245,1,AE>01,1
7007162977a2ea,25792,35231374,1,US>IA>679,2
7b4d7d2dac754f,25792,47074293,1,US>CO>751,1
35064864d28094,25792,51943206,1,US>VA>556,1
cdcfffcc8dcac6,25792,41177854,3,US>TX,1
52130898c1e127,25792,60184386,1,US>CA>803,1
b4a49c028c16ca,25792,25514549,1,US>ME>500,1
5173faea8b419b,25792,52748460,1,US>TX,1
ad8bb61a18c7e0,25792,34094606,3,US>CA>803,1
57bbf6116d6a1f,25792,56673787,1,US>NC>560,2
de91fad141c8cf,25792,72928383,1,US>CA>825,1
b535f68a47bfc1,25792,51015548,1,US>CA>803,2
701b74050552a6,25792,31837574,1,US>TN>557,1
3d57755bfb0ee7,25792,73499778,3,US>PA>516,1
c8b6c18bf07ff7,25792,33296901,3,US>TX>709,1
81b498f1721f42,25792,42940570,3,US>IL>675,1
7d56437b37a89f,25792,40503473,1,AU>07,1
2f56507012b623,25792,46026227,1,US>WI>658,1
b568a0f899dae4,25792,74603304,1,US>CA>803,1
ad9b92e3fc7360,25792,75932266,3,IN>07,1
73d4974242f2f1,25792,58989388,1,US>WI>613,2
8b9ca3c7318eb7,25792,31016895,1,US>TX>612,1
3273b4ab2768e6,25792,67602658,1,US>WA>819,1
fad62f9967e315,25792,38793342,1,US>WI>669,1
6574ed9938df34,25792,34173973,1,US>MA>532,1
2dbe03bf79a358,25792,78334026,1,SG>00,1
c1a0b334f38b03,25792,38900029,1,AU>07,1
574d67fdeca41a,25792,29123027,3,US>NJ>504,1
a9f2e5e5c96c18,25792,55647372,1,US>CO>751,1
e0e2bfad777ba0,25792,57403210,1,US>MD>511,1
fad81b23397b2b,25792,27281637,1,US>WI>617,1
e045c3cd619e26,25792,44743374,1,US>NY>501,2
f71f67c70bc896,25792,68646118,1,US>CA>807,1
5a89adc87bc6b1,25792,61082203,1,AU>07,1
b0edce7743a599,25792,42403117,1,US>MN>613,1
324b1b60705083,25792,65683441,3,US>IL>602,2
2ab3ec519e2d3b,25792,52117251,1,US>TN>557,1
5cd0fca686959c,25792,50456149,1,US>PA>504,1
24d61de55e1b7e,25792,61097067,1,CA>QC,2
dbebf715355cdb,25792,22197769,1,US>MN>613,2
b2a363457408da,25792,60817851,1,US>CA>866,1
f0664607e077d8,25792,65681390,1,US>MA>506,1
c56678529c7e79,25792,19823908,1,DK,1
9c84282c97c9c9,25792,56014581,3,US>HI>744,1
b0df0e3b037be0,25792,58271323,1,US>MI>505,1
25b0c5c049b2d9,25792,37240602,1,US>NY>501,1
d614dba6591478,25792,38324281,1,US>DC>511,1
1ab35ed9c236ed,25792,31747061,1,US>CA>807,1
4cbf65f94f16c2,25792,66962421,1,US>CA>803,1
ff6d6c245112a8,25792,36910460,1,US>VA>511,1
d02341957633c7,25792,42860741,1,US>PA>504,1
d4e313bf26ff4b,25792,37872415,3,IN>02,1
b7a3aa442847cb,25792,7056401,3,US>CA>803,1
25aa431999a54d,25792,37041063,1,US>GA>503,1
e053b9ef73c45d,25792,41271866,1,US>NY>501,1
480ec309525b2b,25792,53385198,1,US>IL>602,1
8d9afdba92f604,25792,63519101,1,US>CO>751,1
5c3d0bb97b40b0,25792,59405574,1,NO>12,1
445028698e3eaf,25792,67151906,1,US>GA>524,2
ee070d9de3ff89,25792,49338542,1,US>VA>511,1
c714a49e8564b9,25792,66676120,1,US>IN>527,1
27d6e96ed6b5c7,25792,55168363,1,US>PA>566,1
77138fd3157a4d,25792,60859572,3,US>PA>508,1
ace195dd95d808,25792,7776090,2,IN>07,1
3dcf1176d7ecd6,25792,50055460,3,US>SD>725,2
2067ce02b27e6c,25792,35704501,1,US>IA>637,1
d633ae472291b6,25792,64932248,1,US,1
ae5fdf5538bb0d,25792,52934951,1,US>WI>658,1
4a0697abeff313,25792,32152765,1,US>NY>501,1
a7171e1e8ff7f7,25792,65743895,1,US>CO>751,2
65a950ee9591af,25792,42370100,3,US>CA>800,1
4a38041e4e8ae8,25792,46219536,1,US>OH>515,1
b4726dd7f5e021,25792,50531927,1,AE>03,1
ad3ce53d13d55d,25792,38978168,1,US>FL>528,1
e8fcb4ac66acbc,25792,44292095,1,US>FL>528,2
95919511bb0c08,25792,44392408,1,US>UT>770,1
e087ea98b292bd,25792,73173180,3,US>AZ>753,1
7e3cde669f46c0,25792,39407935,1,US>NY>501,1
7efcbd24bb6559,25792,61116852,3,US>CA>803,2
e690c85ec03df1,25792,66571191,3,MY>04,1
8dca1f6228183a,25792,37065635,1,US>MO>609,1
ba03b133a43801,25792,60766485,1,US>FL>539,1
74aa51b66b8738,25792,39129922,1,US>OH>535,1
7692a4c0f31f9a,25792,69213352,3,US>MD>511,1
edb0ae586561d9,25792,49390562,1,US>CA>807,1
3c037618b4e25c,25792,57291604,3,US>WI>617,2
88c73ca05b7a3d,25792,48798629,1,US>DE>504,1
b29325da8ab2a2,25792,29828643,1,US>NY>502,2
1343d1cc75215a,25792,32350382,1,US>TX>623,1
ab01a50f6136e9,25792,66749455,1,US>CO>751,1
52f16d47c8647d,25792,17694878,3,US>IA>652,1
5771d8b41c022e,25792,24356118,3,PH>33,1
8d74309bb7d65b,25792,52983601,1,US>AL>698,2
84b0456cae6603,25792,51076478,1,US>NJ>501,1
5ad477a21041b7,25792,9993397,1,US>CA>855,1
3063e38064c269,25792,13406416,1,US>WA>819,1
22abfe894bf423,25792,63904200,1,AU>04,1
22d7e50a8a2264,25792,61038616,1,US>CA>862,1
1bb5fd62d2d21b,25792,39629703,1,US>MA>506,2
3011dbc8d85905,25792,45815791,1,US>WY>758,1
681a381d4ca8be,25792,33715265,1,US>OH>535,1
ab0237aa16f485,25792,26419031,1,US>WI>705,1
d8e3f0ae898ab8,25792,51931908,1,US>CO>751,1
e4bc1f9a6b6ec9,25792,47958452,1,CA>BC,2
aea474872757fd,25792,22562866,1,US>KS>616,1
4af18f2f6df440,25792,36232850,1,CA>AB,2
d25e2293f57e41,25792,45116879,1,US>CA>807,1
293bfcf3c4cd5c,25792,38080527,1,US>RI>521,1
138899797a8c30,25792,45960976,1,US>OH>515,1
26f9187ee19a65,25792,60692141,1,US>OR>820,1
22f0258f03fe76,25792,42002613,1,US>IA>624,1
ac08907e7b994f,25792,47161093,1,US>CA>825,1
c96a773675d932,25792,40714876,1,US>MN>613,1
3b60d2c71a2dc8,25792,59817994,1,US>PA>504,1
cb42b20db8a752,25792,71997070,3,US>TX>618,1
27f6a074fedde4,25792,48603629,3,US>TX,1
f85e515d63b65b,25792,46566089,3,US>NY>501,1
1b1275fb5572d8,25792,38705533,1,US>TX>618,1
a7d0e674dc03e8,25792,61937469,1,US>IN>527,1
46550a1fb4ee14,25792,51626439,1,US>MI>540,1
5918e1c6b1c752,25792,44652516,1,US>MN>611,2
131a26326e6312,25792,60880993,1,AU>02,1
425072e2843af6,25792,34643351,1,US>CA>825,1
4a51a141f2c9da,25792,52199924,3,US>OH>547,1
72c83ffa9e41e9,25792,43663078,1,US>TX>618,1
e1c1514d2b7d55,25792,69351752,1,US>CA>807,1
1c76d06d6d2ad9,25792,84335931,1,IN>36,2
8950f49e64a55b,25792,62474749,1,US>NC>560,1
e849814b6f5bb4,25792,62344789,3,CA>ON,1
b427107e42dce2,25792,4516544,3,IE>16,1
adc76f8b3af8ea,25792,62920426,1,US>CA>807,2
bd6a97080de499,25792,33507065,3,US>MA>506,2
d01f9ace6e93de,25792,36320243,1,US>MI>505,1
6ec584b3072bd2,25792,74179594,1,US>NY>501,1
98402a7b74f1f7,25792,37343242,1,US>CT>501,1
518cc7a581ad3a,25792,43072148,1,US>PA>508,2
ed5a027c0823c9,25792,34097236,1,EU,1
88ed657a2d7004,25792,10257899,1,AU>07,1
e0b6d248cbb7cd,25792,43602011,2,IN>24,2
6b7a9065af0da3,25792,27426685,1,US>VA>511,1
3a89383ddbd1de,25792,71409989,1,FR>B3,1
1e10b63f563901,25792,37264823,1,US>RI>521,1
2deae9b0b063bc,25792,50762469,1,US>ME>500,1
b42ab6963c6f61,25792,47894628,1,AU>06,1
7d784a3fc02458,25792,40924133,1,GB,1
34bc42b9b4664b,25792,45492190,2,US>PA>511,2
8f238582aea664,25792,49757213,1,US>MO>609,1
74b76b5a5788fd,25792,32281540,1,US>NY>501,1
47ceb50711d93d,25792,26734349,1,US>NY>501,1
57f3f9742a94e1,25792,40115642,3,US>NE>652,2
b806d03b6dc208,25792,38940193,1,US>VA>511,2
f6abdac9dd941e,25792,44323626,1,US>PA>566,1
e4e9ef45bc5835,25792,44262406,1,US>MD>512,1
dfeef64ac8bc1a,25792,59947597,1,US>IN>527,1
7ffc429a3263a6,25792,22594654,1,US>CT>533,1
ed694930e47fe1,25792,37839513,1,US>PA,1
58f08da4b64406,25792,45049380,1,US>CT>533,2
ed6869759a5db3,25792,60935390,1,US>OH>542,1
ec706b17f902cf,25792,59646930,1,US>NE>722,1
924d5689cca57d,25792,73950708,1,US>MN>613,1
e1366914fe8a17,25792,71260030,1,US>GA>507,1
9120830e501574,25792,25405857,1,US>WA>881,2
ea927b43f4c4e2,25792,55298627,1,US>PA>504,1
20dc3a2ed080da,25792,50828341,1,US>SD>725,1
4479011ece61a6,25792,41292498,1,US>GA>524,2
ec786390a41c48,25792,52491351,3,US>FL>686,1
5b1be53744af1b,25792,69490361,1,US>CA>862,1
6512e335b9a30f,25792,37606510,1,US>UT>770,1
97e1c733690f35,25792,14607232,1,FI>15,1
ca00826f446bb3,25792,59213208,1,US>MN>613,1
6d97a208dafa77,25792,46731847,1,US>NM>634,1
13adda5b626a6f,25792,72214885,3,US>VA>511,1
4eb1caca687498,25792,76854924,1,US>NJ>501,1
1c8d22dc3fe538,25792,54890653,1,US>TX>618,1
f9b314ec13ec4c,25792,77081196,3,US>NJ>504,1
70f9d33b66e861,25792,71776194,3,US>CA>803,1
3bd793bf32941e,25792,48682250,1,US>OH>547,1
2d41e96e801db6,25792,44382984,1,US>VA>573,1
3e65fa59d69182,25792,62048949,3,US>GA>520,1
4845ab60ab1bfc,25792,38000437,1,US>NY>501,1
2793313f21817c,25792,47369476,1,CA>AB,1
755af4072a8d87,25792,45013867,3,US>MI>563,1
c868fa9682bd1e,25792,23193129,1,US>FL>534,1
cd342153e36b57,25792,46841205,1,US>KS>605,1
c1edfc12c33027,25792,47614457,1,US>TX,1
5d4764639856b4,25792,60375331,1,US>CA>825,1
7e974f18a11d08,25792,42270557,1,US>MI>505,1
9a69e88de57b85,25792,55710833,1,US>CA>866,2
cb6e2f4fec89b3,25792,43556444,3,US>PA>504,1
fc7b67909a7d97,25792,55314565,1,US>PA>516,1
28326b6c7d7e9a,25792,770939,1,US>WA>819,1
bd4035e4084dd8,25792,39404279,1,US>WI>669,1
5e8e6050458c1a,25792,40760437,1,US>AZ>753,1
c511cb9795eed1,25792,39461663,1,US>FL>530,1
ce1765623bafff,25792,40819091,1,US>GA>524,1
6ca72d5f696803,25792,17094518,1,CA>BC,1
62ea87283a9a12,25792,48583140,1,US,1
42860b33276d66,25792,35582642,3,AU>07,1
f8a72e66ab90d9,25792,40404322,1,US>AL>686,2
a6ef36e408680d,25792,60074440,1,US>TN,1
c87e5c816f47f5,25792,31883101,2,US>WI>617,2
d741b731108e72,25792,82070825,1,US>UT>770,2
64c915bcb1a2b9,25792,47485286,3,US>TX,1
d08aec98546b3b,25792,80957718,1,US>MI>540,1
21ebeea7973be7,25792,73242331,1,US>MA>506,1
b0604b430742ea,25792,54859046,1,US>PA>504,1
c4d767a0438299,25792,45467470,1,RS>00,1
5ac09d823d1987,25792,75855127,1,US>WI>669,2
5c7dfbc43e8983,25792,41561050,1,US>GA>524,1
8508f40ee9fc82,25792,31429973,1,US>CA>803,1
9d2a4e75051562,25792,61964836,1,AU>02,1
9c51d6f58b6db9,25792,40531088,1,AU>04,1
19594538e72870,25792,58819973,1,US>CA>803,1
431d988db9b512,25792,47666413,1,US>CA>803,1
6b001028073922,25792,53720213,1,US>TX>618,1
4f7e57a9d3ce82,25792,57030775,1,US>IN>527,2
c9e1283a9ff0ca,25792,67799834,3,US>FL>561,2
ae65791da61693,25792,31649707,1,BE>11,1
65f89cde57924f,25792,47125040,1,US>VT>523,1
e6107b369507cd,25792,50037838,1,US>MD>512,2
239dbb1daed9c9,25792,79165422,1,HK>00,1
994b80ee3a5c89,25792,36253385,1,CA>QC,2
c99ae01476c075,25792,35415435,1,US>TX>618,2
2a7b976e84cb4b,25792,47675663,1,US>MA>506,1
acbc24e15f1541,25792,60479002,3,US>TX>618,1
4d5fc68a1398eb,25792,37727233,1,US>MD>512,2
7e47093754eebf,25792,59475671,1,US>PA>577,2
428a3b847aaea4,25792,22044944,1,IT>05,1
3f30fdc4530021,25792,46711246,1,US>WI>617,2
8c4693dc94028f,25792,50951485,1,US>WA>819,1
fb0e651ece49c0,25792,53174964,1,US>VA>511,1
732f12a058fa2d,25792,34826127,1,US>PA>504,1
98c79cfadc1ac2,25792,32566074,1,US>MA>506,1
583c9fb76f6fc4,25792,29253234,3,US>NY>532,2
24dc22339aef9d,25792,42816130,3,US>CA>825,1
1800059df79bdd,25792,32314124,3,US>MO>609,2
bc900b625d5f18,25792,36103334,1,US>TX>623,1
51af7f1fe5cdee,25792,61453338,1,US>NC>560,1
dc7363ea989aab,25792,30189815,1,US>ND>724,1
a710b4d359f275,25792,41848824,1,US>MA>543,1
2e98e6dec472d5,25792,51730397,1,US>OH>510,1
59ae987ab61bb2,25792,31312776,3,US>FL>528,2
86e7117878e5da,25792,4369815,3,CA>BC,1
11053c335edf53,25792,66347859,1,US>MD>511,1
70407c8575e811,25792,66737422,1,CA>ON,1
549e3728dab504,25792,50178284,1,US>CA>807,1
c579201ef44948,25792,35521876,1,CA>NS,1
f786746def55c2,25792,49155218,1,US>KS>678,1
e9f3772e3a14c8,25792,38571515,3,US>MA>506,1
e3680aac151b1a,25792,49232466,1,US>WA>819,1
116b4b856fb985,25792,29938373,1,US>IL>648,1
c0119f62b08607,25792,47625298,1,US>CA>803,1
2eca0cfdfe16c4,25792,59806906,1,US>CA>807,1
543a26831988e7,25792,49688034,1,US>NC>560,1
6609101d95c756,25792,35857506,1,US>MA>506,1
4cad68f3abf2de,25792,46674163,1,US>TX>623,1
1dc08b66c75cdc,25792,63791736,1,CA>QC,1
100b62539e531d,25792,43705077,1,US>WI>658,1
117c0029990476,25792,83290913,1,US>NY>501,1
79be1b2e5bc548,25792,41539536,1,US>TN>557,1
811077154b3f13,25792,41427484,3,TH>40,2
1e0c847f09cfa1,25792,46376247,1,US>NJ>501,1
673f4171731f2b,25792,55499651,1,US>NY>501,1
733bb96516287c,25792,36356308,1,US>OR>820,2
d169b6c48aabad,25792,82781843,3,CA>ON,1
aa01c9699e04fa,25792,56078860,1,US>MI>505,1
c1d13b382a9746,25792,49486460,1,US>CA>862,1
12e3e885ad1872,25792,41001691,1,CA>NS,1
45247aad2ebcbe,25792,36483110,3,US>NE>652,1
8de4752642e88e,25792,60631458,1,US>WA>819,1
c57d9b6d2f75db,25792,36775698,1,US>WA>819,2
93df1c5ff32ead,25792,44297500,1,US>NC>567,1
9dc1e3960531fe,25792,36419811,3,US>MA>506,1
ccab19b84161c2,25792,28707002,1,US>WA>819,1
9f0b815d5ea246,25792,24693787,3,US>TX>623,1
cc8097bcf1765e,25792,49495153,1,US>FL>530,2
a883caff5c1220,25792,20632985,1,US>CA>803,1
3a149e0f96c34e,25792,42586793,1,US>MN>613,1
9b13c56dd9bd87,25792,34493305,1,US>VA>544,1
ea666bf58d8e7a,25792,28912281,1,US>TX,1
8fd22d12e1227b,25792,46172166,1,US>NJ>504,1
8d8f46cfad837b,25792,30914589,1,US>TN>557,1
7b4ec98a4be557,25792,41887724,1,US>IN>527,1
85f5bea09ccc65,25792,36900889,3,US>CA>868,2
48821f3bcc4c83,25792,59915780,3,US>FL>534,1
dd73533b873d14,25792,43388509,1,US>WI>669,1
3fd0f9a67286ad,25792,31564726,1,US>MN>613,2
534e45b82aa6c3,25792,43715705,1,US>ME>500,1
cd0bf0ecaf5425,25792,75311870,1,US>FL>571,1
d94a4f213ff168,25792,34692963,1,US>MA>506,1
7fa69877843636,25792,56035116,2,US>NE>722,1
72d29714600986,25792,70049753,1,US>FL>528,2
f684014e8d9c33,25792,54423878,1,US>FL>534,1
ca12c5ff5d39c5,25792,48863013,1,US>CA>828,1
7dd1b32a2ad502,25792,39128674,1,US>LA>622,1
a36c250d6bf053,25792,51151799,1,US>NJ>501,1
f91d550596dd2f,25792,35969331,1,US>IN>582,1
d1091667fc8877,25792,82693208,1,US,1
97718da07b728c,25792,1404243,1,US>CA>803,1
fcc9e2eab12ec7,25792,56491055,1,US>OH>535,1
f1838ce82e7402,25792,38042070,1,US>SC>517,1
caf309ad454da6,25792,27651464,3,US>TX>618,1
695dda077d7e14,25792,34497283,1,US>OH>535,1
9e962f21319696,25792,71798704,1,US>SD>725,1
27c4130c6b7f4a,25792,64062487,1,US,1
9c5e57282edc46,25792,69563985,1,US,1
b229a957962855,25792,52088157,1,US>CA>807,1
80d62afb553de6,25792,30679961,1,US>NY>501,1
45e03484508e3f,25792,51512082,3,US>UT>770,1
f4d6e6a8994f4f,25792,38916513,3,US>CA>803,1
a53bafa4262ab2,25792,68339009,1,CA>BC,1
409d50df164367,25792,61185046,1,US>MN>613,1
ae67fcd57d9b28,25792,45219467,1,US,1
872266bc35ed1b,25792,22661832,1,GR>35,1
be2fd6bdd9128c,25792,52123250,1,US>MT>766,2
b527596fdad67f,25792,36125244,1,US>SC>517,1
6a8bd354cd3f69,25792,79667447,1,MX>23,1
50856e795a8f3a,25792,41113359,1,US>LA>716,1
6d2317f501a764,25792,25571923,1,US>NY>502,1
2d092df507c61d,25792,34415046,1,US>AR>670,1
e7549b538ff5be,25792,38977808,1,US>NY>501,2
5cb470e549ce68,25792,33891225,3,CA>ON,1
ca61f4ced95030,25792,66601612,3,US>PA>504,1
3f7b85572fbad4,25792,81117471,3,US>CA>807,1
9661c1dfeef933,25792,35455192,1,US>IL>602,1
fd50afc4d60a23,25792,56291610,1,US>IL>602,1
c6461e366adca8,25792,74433473,3,US>TX>635,1
d2eb8f39a2c376,25792,31807808,1,US>CO>751,1
f02c1b74552e5c,25792,41653209,1,US>HI>744,1
2d869422bb7b7f,25792,36512844,1,US>WI>613,1
d8bddb6c6fe189,25792,35827702,1,US>NC>517,1
1c62ddaecee1d3,25792,22742473,1,US>MI>563,1
e59adf4afee5e1,25792,58550067,1,US>GA>507,1
e8e64a4f69a067,25792,1545192,1,JO>02,1
851c1b0f15c9de,25792,37697024,1,US>NJ>501,2
afa5902b1a1639,25792,26669627,1,VN>20,1
f36c6cbab8f4dc,25792,51316512,1,US>TX>641,1
919d8b33c7bacb,25792,44486147,1,US>NY>501,1
94ca9fd564e1bf,25792,44402013,3,DK>17,1
df06c7d0044e4e,25792,36245004,3,US>NY>532,1
3be34a2c590033,25792,76527896,3,US>OH>542,1
512f5a5d280dbc,25792,41709050,1,CA>ON,1
72c9769b32c941,25792,58709320,1,US>NY>501,1
