uuid,document_id,timestamp,platform,geo_location,traffic_source
c2dcf80601af98,42744,35749292,1,US>NC>560,1
dbf004d550ea36,42744,21831348,2,US,2
8fc595533aa937,42744,77547673,3,US>NC>560,1
458b385b01e55b,42744,20075940,1,US>NC>560,1
66cf40b30f75ca,42744,53041596,1,US>NC>560,2
d11b46ee26f17a,42744,24997684,1,US>NC>560,1
600b65c4f62819,42744,20228944,2,US>NC>560,1
550963b25fe947,42744,31613059,1,US>NC>560,1
a0611309cf28c3,42744,48984018,1,US>NC>517,1
aca95d56ceb125,42744,43961129,1,US>NC>560,1
b0ee60a22cd553,42744,27731119,1,US>NC>560,1
19bf38b14679ce,42744,56073945,2,US>FL>534,1
107400c8fb0b47,42744,26153041,2,US>NC>560,1
5741baeb8cd557,42744,23920951,1,US>NC>560,1
4859f7489c76f0,42744,25134380,1,US>NC>560,1
babe80fc0a2dd1,42744,31939212,1,US>NC>560,1
a3863e88b3cf37,42744,35939024,2,US>NC>560,1
50f3d342fc149d,42744,48665942,1,US>NC>560,1
d8c03950021baa,42744,52581596,1,US>NC>560,1
172304957d41c4,42744,70177432,3,US>NC>560,2
15aa78cf1d5af6,42744,37125274,1,US>NC>560,1
83c26b6130c1d5,42744,7246062,1,US>NC>560,1
4eac8b1657c168,42744,13161113,1,US>NC>544,1
369dcddfc47cda,42744,30294440,1,US>NC>560,1
11ccb3c44a4258,42744,31826198,1,US>NC>545,1
a307126dca2b74,42744,63788425,3,US>NC>560,1
564afc6f94aba5,42744,68445505,1,US>CA>807,1
73bfbf58376b23,42744,70335664,2,US,1
18510aa27a536d,42744,34963417,1,US>NC>567,1
ffe6fa516a4ae2,42744,30319631,1,US>NC>545,1
7f9f8aa070cce0,42744,33451337,1,US>NC>560,1
4fcd62eb51d88f,42744,76944310,2,US,1
7ff04d3f9faa38,42744,30120096,2,US>NC>517,1
86e3ec33b659ce,42744,22726084,3,US,1
e1c5c707626dd7,42744,20658459,2,US>NC>517,1
e713fba7ee4c6c,42744,58573215,1,US>NC>560,1
882ba411284417,42744,56844997,1,US>IL,2
fb35bc59de1fc5,42744,50530309,1,US>NC>517,1
942c5c401f9f10,42744,23856707,2,US>NC>560,1
fc97b6c8e31208,42744,45796976,1,US>NC>560,1
7f85771aa3ca2d,42744,38907742,1,US>NC>560,1
782723edb3bb1c,42744,226190,2,US>NC>560,1
117ce95ad9d7da,42744,38999098,1,US>NC>560,1
cff42d2e95875b,42744,50849993,1,US>NC>560,1
aca79cb0c10a6a,42744,52154821,3,US>NC>560,1
da2d851a05693b,42744,78306554,3,US>NC>560,1
efa297cfa9f527,42744,65730106,3,US>NC>517,2
67d1338d036715,42744,29424197,1,US>NC>560,1
63502a1ade19f0,42744,43781139,1,US>NC>560,1
c76ba15d3bf309,42744,30124331,1,US>NC>560,1
6c0c1fa1052f6c,42744,11247953,1,US>NC>560,1
1bb85309909047,42744,22867008,1,US>MA>506,1
e6c0c1e9a84f70,42744,51759174,2,US,1
a440e0c26f015f,42744,38486118,1,US>NC>560,1
17b1f97aac985f,42744,31169094,2,US>FL>592,1
838188b334cf0b,42744,66669603,1,US>NC>560,1
948421b52e8653,42744,616103,3,US>NC>560,1
66575da20cbd7d,42744,74787791,2,US>NC>517,1
d2dc49cd38b299,42744,19701707,2,US>NC>560,1
b5e2d4346c50ba,42744,54988651,1,US>NC>560,1
d667cca4afa5ea,42744,29441855,1,US>NC>517,1
ec71a306dadee1,42744,32208568,3,US>NC>550,2
a82ae287d6f957,42744,67635432,1,US>NC>560,1
bc30ed885c98af,42744,45914018,1,US>NC>560,1
52845c00a80918,42744,50722276,1,US>CA>807,1
3e2ad450c1d69a,42744,30244560,1,US>NC>560,1
9226efec6cfb8f,42744,44737461,1,US>NC>545,1
687f76508cfeea,42744,43393244,2,US>NC>560,1
7f580f3d3c0fea,42744,10280502,1,US>CA>807,1
bc02021230e87f,42744,84817534,2,US>NC>570,1
e0531179ffebba,42744,37964838,1,US>NC>560,1
e23d32d0a0ecef,42744,81453746,1,US>NC>560,1
170d4c4c8cf4d8,42744,59089248,1,US>NC>560,2
2db6e7fb46e986,42744,38043168,1,US>NC>560,2
855df51b6a8672,42744,45498497,1,US>NC>560,1
7dd05dd2a4fb19,42744,79474815,1,US>NC>560,1
99a297095a6423,42744,71039379,1,US>NC>560,1
f5e023f65c456c,42744,33952326,1,US>NC>560,1
f3351e9d4e561f,42744,26273224,1,US>NC>560,1
8faf4535ca0a2a,42744,62567365,2,US>NC>560,1
c115b07285c458,42744,33516828,1,US>NC>560,1
e214e1f52cd073,42744,21106555,2,US>NC>560,1
ce3f43eaa7568f,42744,45636329,2,US>NY>501,1
347db9cae01ec7,42744,51351432,2,US>NC>560,1
e821ae367cb038,42744,84866905,2,US>NC>560,2
b530e48c1051cf,42744,27941860,1,US>NC>560,1
44baa349791a51,42744,30479788,1,US>NC>560,1
f07ace01ddcab9,42744,32719308,1,US>NC>560,1
7c91fe1ce3ef24,42744,38606915,1,US>NC>560,1
892e8a950ea87c,42744,25863635,1,US>NC>560,1
c0b153edeacd1a,42744,47943175,1,US>NC>560,1
79946f1311d805,42744,29759626,1,US>NC>560,1
942228b9227148,42744,31229339,1,US>NC>560,1
a5d923186cb722,42744,38631287,1,US>NC>545,1
63a5c3614419c3,42744,59562044,1,US>VA>544,1
a6eb740beb0f0e,42744,59984319,1,US>NC>560,1
b63f51c3ed1e99,42744,31510554,1,US>NC>560,1
3f5a83142422f6,42744,60169739,1,US>NC>560,1
908fbea2438f23,42744,22636329,1,US>TX>635,1
6892e4f345fd4f,42744,44300791,1,US>IL,1
6a2ea836fafeb7,42744,55927932,1,US>NC>560,1
5a701941ad2fe6,42744,31481381,3,US>NC>560,1
9bdd32d381475d,42744,75953652,2,US>NC>560,1
11dbe34213d9d3,42744,50639554,1,US>NC>545,2
c9a9c1c245fb47,42744,48926232,2,US,1
3e12b43832ed25,42744,37290487,1,US>NC>560,1
c24bbb5368c9b2,42744,30616556,1,US,1
e41a3efc9fd354,42744,20584144,2,US>NC>560,1
8cc6c26fa212f4,42744,20693826,2,US>MD>512,1
4612536ca16a04,42744,40222965,2,US>NC>517,1
d871b032599b1f,42744,27125135,1,US>NC>560,1
303bc8afc06e68,42744,28133610,1,US>NC>560,1
4518dde17e65e6,42744,47759773,1,US>NC>560,1
33e67befbf6ec4,42744,50230935,1,US>NC>560,1
3db4945dfdb1bd,42744,29864403,1,US>NC>560,1
1223ccf9469152,42744,50301810,1,US>NC>560,1
c003b856ee9b6c,42744,74432654,1,US>FL>548,1
de8f40ba5d8079,42744,73495474,1,US>NC>560,1
cc3e53083c0c49,42744,75762736,1,US>NC>560,1
b9e4974bec5069,42744,69692855,2,US>NJ>501,1
bea256a109add4,42744,43770985,2,US>NC>560,1
752a6899fc6ce3,42744,63864476,1,US>NC>560,1
2b8ce8ab1af3ca,42744,44140706,1,US>NC>560,1
d24e77ed4c89dd,42744,32001599,1,US>NC>560,1
190779df57bbf3,42744,39754282,2,US>NC>517,1
b1e0e348850ea6,42744,49143639,1,US>NC>560,2
e2c02ecfdf3ad7,42744,36425460,1,US>NC>560,1
c24b6dc518067e,42744,31779808,1,US>NC>560,1
2de3a91fd914b1,42744,38279518,1,US>NC>560,1
b7c618e87c44d4,42744,82587052,1,US>NJ>504,2
e378828c84d4a7,42744,28356978,2,US>NC>560,1
5977ceee809852,42744,19051064,2,US>NC>560,1
5e0d79fe462c86,42744,37417337,1,US>NC>560,1
f944f62baae8b8,42744,31457216,1,US>NC>560,1
de61c4f28fce59,42744,59929563,1,US>IN>527,1
2450e61dbca96a,42744,27781810,1,US>NC>560,1
dacf81cc57641d,42744,34026048,1,US>NC>560,1
76769b9d080735,42744,32953225,1,US>NC>560,1
8b14cd0c543e54,42744,24697391,2,US>NC>560,1
c17bc58dfdb0e7,42744,33363971,1,US>NC>560,1
e6f6245a279813,42744,52668768,3,US,2
b7fdc40fa3343d,42744,28878852,1,US>NC>560,1
fa084faa1671fb,42744,86288083,1,US>GA>524,1
9f77773d5c6af9,42744,46839267,1,US>NC>560,1
549f8ff8a70c50,42744,29929782,1,US>NC>560,1
6d554429c3cdb2,42744,33862341,1,US>NC>560,1
6264bf552d706a,42744,57966098,3,US>NC>560,2
78861a2e651119,42744,53609639,1,US>NC>560,1
4a5b53900b558e,42744,56370492,1,US>NC>560,1
26145961ea91ba,42744,78643409,3,US>NC>560,1
5f2bf5f4edd6be,42744,18698603,1,US>IL,1
97d2a3dc3741ff,42744,32469187,1,US>NC>560,1
a83a8ffa5e30c7,42744,75214462,1,US>NC>545,1
d813138bbe921a,42744,50052540,1,US>NC>560,1
15f4895d2c0f92,42744,23417868,2,US>NC>560,1
10f526c93f96cd,42744,28130858,1,US>NC>560,1
18fd50b2d6151b,42744,53244985,1,US>CO>751,1
af9f6d7ebbfe7c,42744,51288227,1,US>NC>544,1
7cb46235611a16,42744,20696074,2,US>NC>560,1
88053fd77a2961,42744,68435188,1,US>NC>560,1
118437cd64e792,42744,34591099,2,US>NC>560,2
3d348e285ec537,42744,59304712,1,US>NC>560,1
cc018d1fd7ecd8,42744,20327044,1,US>NC>518,2
70afa68e2783b5,42744,59514245,1,US>NC>560,1
d49b9fd5fb3158,42744,37511338,1,US>NC>560,1
872bae318f63b5,42744,30546937,2,US>DE>504,1
f89b5d216fe9d1,42744,47651523,2,US,1
f3c190be153c75,42744,9036377,1,US>NC>560,1
78ce6366a11664,42744,48040550,1,US>NC>560,1
f66b51f135abb7,42744,32329719,1,US>NC>560,1
243cf899e04412,42744,30089340,1,US>NC>560,1
f44b9cf8d389cf,42744,41071227,1,US>MD>511,1
14ba5ea4821749,42744,52523008,1,US>NC>560,1
b3f222bf9b0d51,42744,21150588,1,US>NC>518,2
d2a478432be084,42744,33925257,1,US>NC>560,1
b3ab5dc35ae5ab,42744,57845362,1,US>NY>501,1
f0ee6dcee447ca,42744,81082809,1,US>NC>560,1
bf4a232c57a876,42744,47957733,2,US>NC>517,1
c866321671cf79,42744,63701531,1,US>NC>560,1
510ae94e81fb1b,42744,46116736,1,US>NC>560,1
a19ccfbb29863e,42744,24801424,1,US>NC>517,1
79bde7c9a914f8,42744,34221560,1,US>NC>560,1
cd5f7b883977e4,42744,46908709,1,US>NC>560,1
14de56f913ecce,42744,26875911,1,US>NC>560,1
e1270204cdfae5,42744,31350375,1,US>NC>560,1
a0405adc422e31,42744,24416198,1,US>NC>560,1
d321b27bcd63e8,42744,31876689,1,US>NC>560,1
4fbcaea26152c1,42744,63720145,2,US>NC>518,1
dd0d356b102f13,42744,30793638,1,US>NC>560,1
d6d0f078f5a997,42744,42192077,3,US>NC>560,1
79f191d0068cd6,42744,26766871,1,US>NC>560,1
2a724516c6306c,42744,6114339,2,US>NC>560,2
1d07cee8572fe4,42744,61944160,2,US>NC>560,1
fd97945ca7df83,42744,84542526,3,US>NC>560,1
9c26ede2aa0cc5,42744,59748317,1,US>NC>560,1
8b8f33a969f714,42744,29352381,1,US>NC>560,1
27f8618830abfa,42744,53315010,2,US>VA>573,2
4df734e22ea315,42744,59546476,2,US,1
b1ec21897bf45c,42744,25558058,1,US>NC>560,1
158e8c90009082,42744,32307781,2,US>NC>518,1
5242c365c11cee,42744,25712071,2,US>NC>560,2
5ba9089d9c51df,42744,82587148,2,US>NC>560,2
67a1a8a32fae6b,42744,44882713,1,US>LA>628,1
6d2a3fe343795d,42744,83758555,2,US>NC>560,1
c830f5ef204ec1,42744,18706343,3,US>NC>545,1
904d8cf87b8dff,42744,57082697,1,US>NC>560,1
9339bb7397fa7a,42744,31981295,1,US>NC>560,1
eb9a8bb1522c69,42744,53506642,1,US>NC>560,1
1bb39942d7f7a1,42744,31315508,1,US>NC>560,1
1ab54d8320afcb,42744,29912918,1,US>MI>505,1
b94eaf3f3e99f0,42744,29955268,3,US>NC>560,1
bf9a1d7cff63f2,42744,43114238,1,US,1
eb425495abaabb,42744,71115615,3,US>NC>545,2
58841dc21b36d2,42744,24193373,2,US>NC>560,1
f488209374d5dc,42744,68101970,1,US>NC>560,1
f6175825045fea,42744,46904854,1,US>NC>560,1
cdc60de52de166,42744,71430569,1,US>NC>560,1
b03719ddb05853,42744,63860029,1,US>CA>807,1
d569a81a8d16f4,42744,36527621,1,US>NC>560,1
1999fac657e3ad,42744,25326014,2,US>NC>560,1
efd33426cc6d85,42744,65370748,1,US>NC>560,1
8020a449647ef8,42744,51016170,1,US>NC,1
fd54cb4d39aaee,42744,31179853,1,US>VA>573,1
980b71992211f8,42744,15546889,1,US>NC>567,1
ca0bde7ee779b2,42744,19632012,2,US>NC>560,2
e1977436926b07,42744,43779118,1,US>NC>560,1
24e2513f11f0d7,42744,62577462,3,US>NC>517,1
96e2e9544dd435,42744,41593924,1,US>MD>511,1
b120045fea4ebe,42744,40809808,1,US>GA>524,1
6dea9780fff84c,42744,1344742,2,US>NC>560,1
9cee8fa044e637,42744,27684297,3,US>NC>550,1
a00a827f6b9d5a,42744,81470492,2,US>NC>560,1
7e4ea3fb5c8c2a,42744,30343632,1,US>NC>560,1
c98579bfbec4cc,42744,46398337,1,US>NC>560,1
d262f429ebf5b7,42744,30914379,1,US>NC>560,1
8444b4719ee0fc,42744,51127483,1,US>NC>560,1
4c738477d98ed1,42744,77781915,2,US>NC>560,1
9f14509120a15d,42744,39987748,1,US>NC>560,1
59f28288318b32,42744,59385477,1,US>NC>560,1
24210286d1d895,42744,75105823,1,US>NC>560,1
32b734c1c3422f,42744,63177793,2,US>NC>517,1
fc5fa750203579,42744,31832877,1,US>NC>560,1
2f63f46ca9cebc,42744,23130924,1,US>NC>560,1
143f680665b2af,42744,2153974,1,US>NC>560,1
76bf3ab46a533a,42744,45866138,1,US>NC>560,1
6b58be466f1211,42744,62835777,1,US>NC>560,1
d62cca77e1a541,42744,34231693,1,US>NC>560,1
6e92ed430a05fc,42744,39976545,2,US>NC>517,1
b3636c160d7d56,42744,7787744,3,US>NC>560,1
75a2c307ec02c0,42744,58532235,2,US>NC>560,1
37aad9ec88558b,42744,29842344,1,US>MD,1
be9f59753857e7,42744,41123090,1,US>NC>560,1
fa6e2caeef8883,42744,78270997,1,US>NC>550,1
a9f32bba21d4fc,42744,22029713,1,US>NC>560,1
e8ed938656d63f,42744,25495681,2,US>NC>517,1
c2dc87b439a5f7,42744,31521622,1,US>NC>560,1
7d3522cd98b956,42744,2196817,2,US>NC>560,1
afd6ae9c2297d1,42744,24844670,1,US>NC>560,1
ae16837568711c,42744,44892938,1,US>NC>517,1
9bfeb89605c1f1,42744,45160890,1,US>NC>517,1
e3378adb6c5dec,42744,25379756,1,US>NC>560,1
91e4ba56ff6857,42744,67645688,1,US>NC>560,1
703ea918beb97f,42744,50055603,1,US>NC>560,1
4a57c4f781212b,42744,17952179,1,US>NC>560,1
2865a7c4d582c8,42744,35137551,1,US>NC>560,1
8acf2671542d4a,42744,66307064,1,US>NC>560,1
e5907e0aef8407,42744,32524027,1,US>NC>560,1
ff386f9a69388d,42744,83211088,2,US>DC>511,2
e72b3baa848a25,42744,60772372,1,US>NC>560,2
95fa886222822d,42744,40119552,2,US>NC>517,1
d1bd0dc2d76f67,42744,32446058,1,US>NC>560,1
ae12498d41a6ce,42744,39442956,1,US>NC>560,1
c066bff9481f6c,42744,57012073,1,US>TX>623,1
a6ea6e79acbb06,42744,38394176,1,US>NC>518,1
23a6afe2f584da,42744,68773310,3,US>NC>560,1
9f14d7450f2567,42744,35377138,1,US>PA>504,1
b07da502c90c7b,42744,32617326,1,US>PA>508,1
3e5f37bf979716,42744,52330037,2,US>NC>560,1
f886171353b8f9,42744,26572321,1,US>NC>560,1
bcba5bf155f90a,42744,31794656,2,US>NC>560,1
155a5b9f2e8582,42744,77213561,1,US>NC>560,1
216efc2f8afa83,42744,54812744,2,US>NC>560,1
aaa459a9e0792d,42744,58371475,1,US>NC>560,1
ce13a6d0594a92,42744,68592928,1,US>NC>560,1
e9030569ccaf8d,42744,82167038,1,US>TX>623,1
da1dfdf30fc89b,42744,56595634,1,US>NC>560,1
1c2392b807ca59,42744,77139677,2,US>NC>517,1
2e6e49de739934,42744,76469898,1,US>NC>560,1
c416d357408749,42744,74265585,2,US>NC>560,2
a617f9a6c1643b,42744,29189888,1,US>NC>560,1
