uuid,document_id,timestamp,platform,geo_location,traffic_source
b8861bcfa66a55,42744,54507015,1,US>NC>560,1
2dd2c0d47cce42,42744,60287158,1,US>NC>517,1
3562af4924603c,42744,31180856,1,US>NC>560,1
940512b9d2a9a0,42744,73755382,2,US>NC>560,1
c3ff226d7fa92a,42744,58821791,1,US>NC>560,1
c3c5c8eaa98691,42744,51935321,1,US>NC>560,1
effe025106a074,42744,79784245,2,US>NC>560,1
56743a9c53942f,42744,74280531,1,US>NC>560,1
ae3a085cba8cb3,42744,25352604,1,US>NC,1
cb0dd4f570bb2d,42744,31212675,1,US>NC>560,2
f07c65f15cdd9e,42744,36920776,1,US>NC>560,1
d36ed436210b69,42744,1589093,2,US>NC>550,2
26a20573ae79a1,42744,75864027,1,US>TX>623,1
f1ef38ee259966,42744,25177477,3,US>NC>518,1
7984aba95a6628,42744,34276726,1,US>NC>560,1
f57a984b29eecb,42744,68761749,1,US>NC>560,1
402f3bc730445b,42744,22757396,3,US>NC>560,1
d55d43cac5578f,42744,11760541,1,US>CA>807,1
28ac31390c8019,42744,44411474,2,US,1
e2dfa126c96cb3,42744,38630715,1,US>NC>560,1
893e664583365e,42744,44799567,1,US>NC>560,1
1aa74e2fe9ac71,42744,45538353,1,US>NC>560,1
38ade9f704b96e,42744,55532682,2,US>SC>517,1
5cd5f1419ed5a9,42744,29963586,1,US>NC>560,1
3b4b73af3c525a,42744,39369692,1,US>NC>560,1
3f8e2ee47fb991,42744,73506205,1,US>NC>560,1
2e4fd3433a9434,42744,73129651,2,US>NC>560,1
98f7281edaecbe,42744,29879373,1,US>NC>560,1
a6b0fe029d731e,42744,42869204,1,US>NC>560,2
bcfc6f34792cc7,42744,76127726,1,US>NC>560,1
e1c87d64958182,42744,61828243,1,US>NC>560,2
eb0e37883bf163,42744,38108201,1,US>SC>567,1
6e0d2ffc02c3cd,42744,64665828,1,US>NC>550,2
ed40a3a12baba3,42744,62023810,1,US>NC>560,1
3ae4b1dede1dfc,42744,66656344,1,US>NC>560,1
6b8aef7b7c5f95,42744,73982638,3,US>KY>541,1
7a4449d6c10e63,42744,51914652,2,US>NC>560,2
44185a9dc5c610,42744,23978796,2,US>NC>560,1
4341b5ccf3b580,42744,40241862,1,US>NC>517,1
c72f74838a2c8d,42744,32262024,1,US>NC>560,1
2cb051bf12418e,42744,27081748,1,US>NC>560,1
50171f7be856c9,42744,49252345,1,US>NC>560,1
dff63ee0167443,42744,30466983,1,US>NC>560,1
a11db05ec5b486,42744,29664925,1,US>NC>560,1
d82830e11234e2,42744,34567341,1,US>NJ,1
cd3915d1e42f24,42744,32139131,3,US>CA>862,1
6b3802231674a9,42744,81996430,2,US>NC>560,1
e6ef607abdee0e,42744,64882308,1,US>NC,1
9d4c86aec097b9,42744,24222585,1,US>NC>560,1
c15a361b06b57d,42744,84153613,2,US>NC>560,1
ba7a2d8bdc21a8,42744,19299439,2,US>NC>560,1
98045fda7626ba,42744,45064997,1,US>NC>560,1
cf51ee3d0f6b89,42744,55218992,2,US>NC>517,1
c71a22e2c4a616,42744,45840390,1,US>NC>560,1
3570891d25d9dd,42744,30807295,1,US>NC>560,1
e9a354bb97c405,42744,70690757,1,US>NC>560,1
e70241f625d841,42744,73607737,1,US>NC>560,1
4906fd5b47c8ba,42744,52106569,1,US>NC>560,1
3a3491ee06e9cf,42744,45974876,1,US>CA>825,1
ae9f9d0611c1de,42744,24042726,1,US>NC>560,1
dd2535fce352d8,42744,74192777,1,US>NC>560,1
9f36571f2eb1a9,42744,31588603,1,US>NC>560,1
7017060c5e9a45,42744,18356989,1,US>NC>560,1
21d04d26abcbfa,42744,43241236,2,US>NC>560,1
8da5e27ad11660,42744,44632940,2,US>NC>560,1
2ad2558443831e,42744,54873775,3,US>NC>560,1
e681605f8c9dde,42744,77697115,1,US>NC>560,1
e70e0639323b6d,42744,30508771,1,US>NC>560,1
cd5f175b121237,42744,74719101,2,US,3
4fd793d32c08b6,42744,40494589,2,US>NC>518,1
952eeb6e4c7af1,42744,30796782,1,US>NC>560,1
f0eb328b4a43ed,42744,31352003,1,US>NC>560,1
c0c7c0f52ff6e6,42744,27422326,3,US>NC>560,1
7630c587155d7d,42744,43914912,1,US>NC>560,1
311c324df4ef67,42744,79366326,1,US>NC>517,1
93525e20f1965f,42744,56168746,1,US>NC>560,1
18a5677b89f75c,42744,25224217,2,US,1
fc12c829bf4f07,42744,46890100,1,US>NC>560,2
8112aa05c16401,42744,47189597,3,US>NC>560,1
fd1cc6cec4ac90,42744,72143290,1,US>NC>560,2
e22d22b7d32ad9,42744,66548404,2,US,1
f86a6c5691c0f0,42744,6934966,1,US>NC>560,1
8293791860fdc8,42744,50014006,1,US>NC>560,1
3db72fd6aa164f,42744,36022485,1,US>NC>560,1
534a3d879779eb,42744,64128897,3,US>NC>560,1
12e74a643c0720,42744,946084,2,US>NC>545,1
a097fcc6aa0474,42744,33756415,1,US>NC>560,1
c89661b4dcb8a7,42744,60684647,1,US>NC>560,1
20fda7bc0239de,42744,51842017,1,US>NC>560,1
60b5758eb2f784,42744,51217376,1,US>NC>560,1
359aa2b834023d,42744,45124621,1,US>NY>501,1
9c7ccdc6a9ea40,42744,32394868,2,US>NC>560,1
b365402cbe2293,42744,27242450,1,US>NC>560,2
1be8f667f75f81,42744,29430923,1,US>NC>560,2
9fd090c3109b83,42744,39349056,1,US>NC>560,1
15f33711dc7733,42744,27262860,2,US>NC>560,1
79cf8be489d03d,42744,47864550,1,US>NC>560,1
833256d27bafbe,42744,446323,2,US>NC>560,1
957b1c3f5a02ef,42744,5897176,1,US>CA>807,1
78ea92f9820d51,42744,29915251,1,US>NC>517,1
86955e99d86f1e,42744,61602107,2,US>NC>560,1
7a0aa3586d8bb1,42744,45858188,1,US>OH>535,1
9a295cbb3e5900,42744,26000843,1,US>VA>556,1
1d9233a8d48a60,42744,50254154,1,US>NC>560,1
933b65a6e3ba0b,42744,71531980,2,US,1
1c8bf721a123f0,42744,32553046,1,US>NC>560,1
d1dbef6899e5a1,42744,28670580,2,US>NC>560,1
6dbeaafd630615,42744,39102477,2,US>NC>517,1
827dcd89481139,42744,46892794,1,US>NC>560,1
1c94adf39df58e,42744,56408220,1,US>NC>560,1
153bd3228757f3,42744,640727,1,US>NC>560,1
6c90f5f37eb9a6,42744,22278398,1,US>IN>527,1
c915df48d4b613,42744,30557228,2,US>DC>511,1
d1c6a46f75e54f,42744,84437378,1,US>NC>560,1
a6e08de9ea984f,42744,30196411,1,US>NC>545,1
68e0c1d5fd14b2,42744,67738003,2,US>NC>517,1
3bd9c845dc2129,42744,29288332,1,US>NC>545,1
44d5e5d7a3b8f2,42744,61707177,1,US>NC>545,1
2444119c8b61d2,42744,32825472,1,US>NC>560,1
c14d7675f15b8b,42744,41856706,2,US>SC>567,1
e37469c9ffe26e,42744,27478865,1,US>NC>560,1
426af0a7540507,42744,1788274,2,US>NC>560,2
7729470ea9d003,42744,27575971,2,US,1
89042e0ea631ea,42744,48913992,1,US>NC>560,1
6f026df25643c7,42744,40648731,1,US>NC>560,1
ce513e35b515b2,42744,55928629,2,US>NC>560,1
b83d585f401fd0,42744,28480377,1,US>NC>560,1
bb9d0e6d6baca9,42744,17655809,1,US>NJ>501,1
d4371c7aa4f221,42744,53813958,1,US>TX,1
24dc3238f3ffce,42744,61545702,2,US>NC>560,1
862b099be7ac4a,42744,38312615,1,US>NC>517,1
f34c293425ec18,42744,49727495,2,US>NC>560,1
b082b016c102d4,42744,77074302,3,US>NC>560,1
a84dc07934e89c,42744,30778328,1,US>NC>560,1
41f7f2b0cbe41f,42744,62679381,1,US>NC>560,1
73cd806fef1492,42744,23180165,3,US>NC>560,1
b652d5dad1c7bd,42744,33365258,1,US>NC>560,1
14bf20c25c19b3,42744,42185204,2,US>TN>557,1
8db195775be897,42744,25203945,2,US>NC>560,1
beab9b942fb431,42744,3714747,2,US,1
838baa0d19cb6c,42744,30857085,1,US>NC>560,1
638ce8b0cc2f05,42744,40528541,1,US>NC>560,1
867cd7c60c8680,42744,70576961,1,US>NC>560,1
4250ee67f37e07,42744,27086324,1,US>NC>560,1
4d17e58be451b4,42744,46281825,1,US>NC>560,1
7f1d6916558515,42744,26281511,1,US>NC>545,1
9be4bd702d4119,42744,63350807,2,US>NC>560,1
58a7a0d5efbdf2,42744,71647931,3,US>NC>560,1
84f6569ef05037,42744,69660765,1,US>NC>560,1
e5651bd8e51273,42744,30278024,1,US>NC>560,1
3ebbdddfe7f46f,42744,54471793,2,US>SC>517,1
822dc8b29f3240,42744,73949165,1,US>NC>560,1
64c7256e68f846,42744,51953099,2,US>NC>560,1
54db4760d21dd4,42744,30502169,1,US>NC>560,1
ac360514428df2,42744,76330880,1,US>NC>518,1
a45d28e7890eb2,42744,74081343,1,US>NC>560,1
5de9c1418d5f8a,42744,33987917,2,US>NC>517,1
6b59f70d1789e7,42744,27064880,1,US>NC>567,1
2e49420f54c736,42744,48550621,1,US>NC>567,1
5deda7191d9bc5,42744,39462557,1,US>KS>678,1
b046bdcb9972ef,42744,31041569,2,US,1
122cb9f4774d6a,42744,82503139,1,US>NC>560,2
b0eab52a86c589,42744,45508510,1,US>NC>560,1
9cde3caed7ab67,42744,77081021,2,US>NC>560,1
a76119e8be1c6d,42744,24602481,1,US>NC>560,1
b566f5deddc3e7,42744,44112751,2,US>VA>544,1
7a03f991aaffb1,42744,25479911,2,US>NC>560,1
14bc46b9ddb757,42744,29210684,2,US>NC>567,1
507c5c04a1243e,42744,76522446,2,US>NC>560,1
1dbb7d1a15f37c,42744,57168768,1,US>NC>560,1
13c0ec40cfcbc6,42744,27884494,1,US>VA>518,1
1ee39b6153e099,42744,64075265,1,US>NC>560,1
4f219e189fb34c,42744,8231390,1,US>NC>560,2
56f4be26c9b6ad,42744,61380486,1,US>NC>560,1
dda7f6f217835d,42744,123423,2,US>NC>517,1
613af5e6515e45,42744,40428746,1,US>NC>560,1
6025febe7eab62,42744,25831471,1,US>NC>560,2
2b5a6565519a78,42744,43566569,1,US>NC>545,1
2c81695a5c4ed1,42744,27046073,3,US>NC>560,1
1b900c9485ed9c,42744,48523195,1,US>NC>560,1
ec1288d8d51bf7,42744,631019,1,US>NC>560,1
26d2663d3b33d8,42744,1550227,1,US>NC>550,1
28bdbc765e36be,42744,44133517,1,US>NC>560,1
6241c25d7e0ea2,42744,18121481,1,US>NC>560,1
26532f2d6aced1,42744,23758631,2,US>SC>567,1
2c5f83eda1b2e5,42744,63105712,1,US>NC>560,2
5c546d6d7e0b2b,42744,36328357,1,US>NC>560,1
31739f8875cc72,42744,73903009,1,US>NC>560,1
89acabb505cf6f,42744,33571343,1,US>NC>560,1
3d1da87f3071ee,42744,55290849,1,US>NC>560,1
bdbfd53b8cf31f,42744,78260584,1,US>NC>518,1
42dad254fbed75,42744,24836630,1,US>NC>560,1
3e9b842b083540,42744,77475778,1,US>NC>560,1
438e7ecb13ad77,42744,52487841,1,US>NC>560,2
e94e84f58d4f0f,42744,31292535,1,US>NC>560,2
eaff9c2a19ae03,42744,62833292,1,US>TX,2
ace187deb9df3d,42744,73476653,3,US>NC>560,1
82568684245067,42744,27083956,1,US>NC>545,1
e2a6e3a671c0f3,42744,28648170,2,US>NC>560,1
e7c97bd0897e17,42744,56350043,2,US>MT,1
ac025e9969d755,42744,78072436,1,US>NC>560,1
4b68f756d63140,42744,44233179,1,US>NC>560,1
5b9818a85249c1,42744,55982896,1,US>NC>560,1
7874282abab263,42744,45278592,1,US>NC>560,1
81e7c68fad0bd4,42744,41913680,1,US>NC>560,1
2025504c230412,42744,41508520,1,US>MD>512,2
d5e2884cdd1af7,42744,52406737,1,US>NC>560,2
dc95447cc3a163,42744,24481280,1,US>NC>560,1
6035896195b2cc,42744,34323518,1,US>NC>560,1
5e4756f11813e3,42744,54924477,1,US>NC>560,1
cfaea4e4283abe,42744,38992030,1,US>NC>560,1
9ad6205a023c55,42744,43274535,1,US>NC>560,1
2e28f4fdd7599d,42744,56375772,1,US>NC>560,1
ae572c24e05b27,42744,57979364,1,US>NC>560,1
146a430475f50f,42744,24677529,1,US>NC>560,1
76214da2ef7feb,42744,34608724,1,US>NC>560,1
f34d3228f3d68d,42744,21712529,2,US>NC>517,1
af68f7fb5db27f,42744,33210328,1,US>LA>628,1
c689f4a781b34e,42744,49824580,2,US>NC>560,1
c1f46771c206af,42744,32484334,1,US>NC>560,1
6258de3471684c,42744,81530137,3,US>NC>560,1
aa55c6d69a6240,42744,20436005,2,US>NC>560,1
16b070421b8b2a,42744,40336176,2,US>NC>517,1
5c961cea81f5df,42744,43363595,1,US>NC>560,1
8e3fd34c6c265a,42744,52353804,2,US>NC>560,1
e9402c7bc46f22,42744,33645801,2,US>NC>560,1
4f67e5a859f82d,42744,47292574,3,US>NC>545,1
83ad70540a1f21,42744,32660554,2,US>MA>506,1
3172c06891fd5a,42744,37959836,1,US>NC>517,1
7cc2ce7b10ae3b,42744,47486957,1,US>NC>560,1
f0ac270b09b681,42744,29508162,1,US>NC>545,2
48a59255e27aba,42744,66176162,1,US>NC>560,1
8cad8df903f725,42744,34437285,1,US>NC>560,1
6358767da743f2,42744,22756429,3,US>NC>560,1
2f5759ab02ad24,42744,46590384,1,US>NC>567,1
7633857a15fbfd,42744,25481746,1,US>NC>560,1
c8a369711a97a8,42744,74891650,1,US>NC>560,2
b0578d7cc84694,42744,47903577,2,US>NC>560,1
8a5222f124f651,42744,70465397,2,US>NC>560,1
7985192cca971e,42744,29996147,2,US>NC>518,1
80d4a1a4bfb793,42744,54019905,2,US>NC>560,1
cfec80215b7f58,42744,69899504,2,US>NC>560,1
a27ebf999c4480,42744,49602904,1,US>TX,1
eccb67f10bcd9c,42744,43301185,2,US>NC>517,2
51e301b9b795c1,42744,78772590,1,US>NC>560,1
fbcce5737e6477,42744,78311706,1,US>NC>560,1
e95fcbeb7ecbed,42744,35754241,1,US>NC>560,1
a1206ed3551b3f,42744,44067126,3,US>NC>560,1
47d361b8eb8dfa,42744,78108875,2,US,1
28906299ed780f,42744,82572866,1,US>NC>560,1
a6daebff658446,42744,55730202,2,US>NC>560,1
2f82f1374edde5,42744,64323734,1,US>NC>560,1
9f0a7d3bae836b,42744,52629590,1,US>NC>560,1
5e74c089d30779,42744,15101070,1,US>NC>560,2
1fa7d8bc5e95fb,42744,63313339,2,US>NC>560,1
e2a39d57a44c49,42744,69378518,1,US>NC>560,1
9e9ca88d871843,42744,25943250,2,US>NC>560,1
1fc4d7daecdb6b,42744,74540,2,US>NC>545,1
1a991c504b65f5,42744,21848596,1,US>NC>560,1
b3564d2a48b3b3,42744,47220067,1,US>TX>618,1
d64f6c68c5a563,42744,30436269,1,US>NC>560,1
b4570be0c0df1b,42744,65609827,1,US>NC>560,1
86b697a62a444a,42744,55931423,1,US>NC>560,1
c2143668fe87f1,42744,34612940,1,US>NC>560,1
f60c30bd4d403d,42744,26276346,1,US>NC>560,1
5df0d99364b468,42744,44247667,1,US>NJ,2
2b0826a152b338,42744,25076005,2,US>NC>560,1
b05168950d1252,42744,4195101,2,US>NC>517,1
f560fa19c0e2f0,42744,60216862,3,US>NC>560,1
e3d7160c345499,42744,38371837,1,US>NC>560,2
53a06bc87caad9,42744,27351902,1,US>NC>560,1
31c6149af673a7,42744,57125705,1,US>TX,1
cc608f94343404,42744,36338094,1,US>NC>560,1
fcdbcc0dfa97d9,42744,23756690,1,US>NC>560,1
12586795862f17,42744,20366262,1,US>NC>560,1
91b8ad859e6932,42744,75293969,1,US>NC>560,1
2afded52c584a6,42744,68877478,1,US>NC>567,1
e5daee4cb65dd1,42744,48422060,1,US>NC>560,1
efc7cc1c434863,42744,33607152,1,US>NC>560,1
6be8a2e754c4ed,42744,64168429,1,US>NC>560,2
d37900135da13f,42744,27107605,1,US>NC>545,1
e2bb35a49e358c,42744,16860825,1,US>NC>545,1
5c7fce0faebae0,42744,61716892,1,US>NC>560,1
df137ef33c15a2,42744,84389972,1,US>NC>560,2
7c47cb00745b12,42744,57388096,1,US>NC>560,1
e975cfa119eb7e,42744,66568932,3,US>NC>560,1
b01c534b7c7fda,42744,82645159,1,US>NC>560,1
20e08d5687c306,42744,37403539,1,US>NC>560,1
9a5aa6c27d17f9,42744,75431293,3,US,1
327ced9b8782b8,42744,50612784,3,US>SC>517,1
17aab02230b19f,42744,55035295,1,US>KS>678,1
4493528eebc4a0,42744,27520992,1,US>NC>560,1
f656a21e286406,42744,29231025,1,US>NC>560,1
f090a892a729b5,42744,38894533,2,US>NC>560,2
690a4789e9ab47,42744,29718554,2,US>NC>517,1
eb5132c3890af6,42744,39571499,2,US>NC>560,1
610a40560e23bd,42744,33504992,1,US>NC>560,1
6de74097ab7b85,42744,24047093,2,US>NC>560,1
d5046dfa147c39,42744,35702053,1,US>NC>560,1
d8c3cc2748c958,42744,30309423,1,US>NC>560,1
5bbd4460d64bbf,42744,67899537,3,US>NC>560,1
f26a6593dbee72,42744,32666691,1,US>NC>560,1
64ff1a965c19a9,42744,33349288,1,US>NC>560,1
cb0a93fc1bc324,42744,30542685,2,US>NC>560,1
6334242cb59d74,42744,78098050,2,US>NC>560,1
e375dbf6dda069,42744,65970443,1,US>NC>560,1
156fcafd57187b,42744,26304468,3,US>NC>560,1
ae0e1d12872d18,42744,28442818,1,US>NC>518,1
fd1e19fbd9f620,42744,41547384,1,US>VA>511,1
409f3c74a84f3b,42744,24823512,2,US>NC>560,1
36024295082a7c,42744,71757063,3,US>GA>503,1
ea2e7c5c2d7fdc,42744,31984185,1,US>TN>659,1
228877847d146f,42744,69570690,3,US>SC>546,1
ba96dfc211a694,42744,51353296,2,US>SC>517,1
cc0188ecef34d8,42744,59809022,1,US>NC>560,1
4638eb7e98788f,42744,58041435,1,US>VA>544,1
535d90e8b47669,42744,75572867,1,US>NC>560,1
35d4e36c37ed65,42744,76608850,1,US>NC>560,1
3b46ad19f3f153,42744,28262982,1,US>NC>560,1
24108bac85e314,42744,46843457,1,US>NC>560,1
d6588983bc0b52,42744,28075962,2,US>DC>511,1
6b0d373295530c,42744,37189561,2,US>NC>560,1
e40d1f8626dafc,42744,54663829,1,US>NC>560,1
201eb2c29c2611,42744,37678574,1,US>NC>560,1
6d56f4b916bd93,42744,55909420,1,US>NC>560,1
45e671e0b9bfd2,42744,33708955,1,US>NC>560,1
46861c0a74acb8,42744,26258917,1,US>NJ>501,1
d8a4d61c1d4552,42744,69380641,1,US>NC>545,2
8e2245afa95a33,42744,39456837,1,US>NC>560,1
3ee04b2401ca13,42744,40729634,1,US>NC>560,1
56da1096b1c795,42744,58496289,1,US>NC>560,1
462e8e1dc3d541,42744,21020980,1,US>NC>560,1
4051aa968f8098,42744,24822933,2,US>NC>517,1
10d772741989ab,42744,26243317,1,US>NC>560,1
a6c55c48907a0d,42744,31982278,1,US>NC>560,1
b165616c8a8b62,42744,48771847,1,US>NC>560,1
f7ebc8ec5b5ade,42744,33301593,1,US>NC>560,2
2ac8d07477cd5d,42744,67907454,3,US>NC>560,2
fbe1fb582ae76f,42744,39307120,2,US>NC>560,1
403fbbadbdda38,42744,60755306,1,US>NC>560,1
d6ba47dd9b6cac,42744,32902576,1,US>IL,1
4182d5ae01374f,42744,21802135,1,US>NC>560,1
e303263755e904,42744,23239085,1,US>NC>560,1
6fa6a60c4706eb,42744,78694441,3,US>NC>518,1
8f9e876723c26a,42744,79164501,1,US>NC>560,1
4cce7823d43f5a,42744,30746546,1,US>NC>560,1
e55a207eb01be7,42744,46865329,1,US>NC>560,1
5d384cf705d69f,42744,74592586,3,US>NC>560,1
72371fc04adf7a,42744,53374650,1,US>NC>560,1
42dd439cf9c94b,42744,37496931,1,US>NC>560,1
f68abf3d9a6b3b,42744,32120102,1,US>NC>560,1
f6ac0af354d03a,42744,28175729,1,US>NC>567,1
6281354451c0bf,42744,22726377,3,US>NC>560,1
38c558a9978a3f,42744,27250939,1,US>NC>560,1
50a42b77d3a5e0,42744,6306140,1,US>NC>560,1
a70c766a9834dc,42744,73330020,2,US>NC>560,1
61192300f52350,42744,38521784,1,US>NC>560,1
447d43ea73bbda,42744,32629829,1,US>MS>710,1
7f7eaa6fb47e92,42744,38004227,2,US>NC>560,1
decbb8ac4ef127,42744,44652804,1,US>NC>560,1
1862aa0451c212,42744,26546652,1,US>VA>573,1
5e67ef250c0548,42744,29038708,1,US>NC>560,1
66da7a1333f2e9,42744,49539127,1,US>NC>560,1
a8d247c90a4073,42744,44139019,1,US>NC>560,1
84df76fa3ebf7a,42744,48496019,1,US>NC>560,1
2d148142bd87d3,42744,50774583,1,US>NC>560,1
87b164f150983d,42744,39992108,1,US>NC>560,1
76000a0e6b52df,42744,31033595,1,US>NC>560,1
e7fdc0fb051eb1,42744,12087534,1,JP,1
f30ea6bbfc3d47,42744,28197014,1,US>NC>560,1
5a2f84a6e4110b,42744,44499148,1,US>NC>560,1
481e9449c6e097,42744,35299535,1,US>NC>560,1
d8ae80a6b5a06c,42744,52187755,1,US>NC>560,1
966df3e7e68c88,42744,26830863,1,US>NC>560,1
33aff284c1b073,42744,37853634,2,US>NC>517,1
876754d70abb01,42744,79856488,1,US>NC>560,2
83d3e42bc5617a,42744,40608560,2,US,1
a69db0a281fa92,42744,81172455,3,US>NC>560,1
2a05f29f85841b,42744,44274966,1,US>NC>560,1
7af53430d4522d,42744,720747,1,US>NC>570,1
29c3059d983379,42744,38350553,1,US>NC>560,2
c87eddf0ef77e3,42744,71952617,1,US>NC>560,1
f3f3a195769bf8,42744,28849379,1,US>NC>560,1
2c71222cdae82a,42744,60575066,3,US>NC>560,3
b609fb985ed657,42744,43115580,1,US>VA>518,1
b7872658ccbc00,42744,83958518,1,US>NC>517,2
294ac5532cd460,42744,62745725,1,US>CA>807,1
cbb139837dba5a,42744,72949785,1,US>NC>560,1
1c91bcb0e7a833,42744,44210351,2,US>NC>517,1
8daddd9ee29e2b,42744,24957639,1,US>NC>560,2
506acc77c56638,42744,11053040,1,US>NC>560,1
d44f4c525fd2d4,42744,84506300,2,US>NC>560,2
4f97c7f99ce059,42744,54821142,1,US>NC>560,1
6a7c399ef74d89,42744,35758996,1,US>NC>560,1
7dca2346444241,42744,26402481,1,US>NC>550,1
4f184798f12251,42744,19365620,3,US>NC>560,1
2ae749253d01bf,42744,31807989,3,US>NC>517,1
26f2f8d7973f40,42744,56288186,1,US>NC>560,1
eaa225fff298c6,42744,50245717,1,US>MA>506,1
9e886bd0fccfcc,42744,59273058,1,US>TX>623,1
9fd7b51ab64843,42744,31396511,1,US>NC>560,1
ee8110c182f036,42744,27986438,3,US>NC>560,1
6aff25bc2030af,42744,38321680,3,US>NC>517,1
7b6518d294fdd1,42744,42752076,1,US>NC>560,1
365d926f522eb1,42744,5462928,1,US>CA>807,1
fcd0b9fa99d6cc,42744,60705152,1,US>NC>560,1
468793a9f30fd8,42744,54234920,3,US>NC>560,1
5ea48e2ccbf933,42744,34468238,1,US>NC>560,1
4fcf5a8868e301,42744,40180096,2,US,1
50194fde3880a0,42744,47882493,1,US>NC>560,1
fc9c09d70d0020,42744,53613530,1,US>NC>560,1
6a9b1810a21ccc,42744,28531512,1,US>NC>560,1
bfff3c7b67f33f,42744,74346369,1,US>NC>560,1
53c1c012d11008,42744,58021304,1,US>NC>560,1
f0e6ff37e8272b,42744,47305460,1,US>NC>545,1
9491d14d7f85a6,42744,30922947,1,US>NC>560,1
ed0514b3688441,42744,76720152,2,US>NC>560,1
2aa1edf5886705,42744,52097667,1,US>NC>560,1
4d9f5c8f4b2d9a,42744,122152,1,US>NC>560,1
48266d99c14b81,42744,51874386,1,US>NC>560,1
875d9b971ae745,42744,1594599,1,US>NC>560,2
17461f658f5211,42744,45486915,1,US>NC>560,1
53fed686229832,42744,39654969,1,US>NC>560,1
fee464c029dbe2,42744,48455327,1,US>NC>517,1
68c645d39977bf,42744,33815822,1,US>NC>560,1
181deae3701748,42744,29707073,1,US>NC>560,1
a2ac8dc00187db,42744,34137522,1,US>NC>560,1
925d64b3ea3308,42744,48464821,1,US>NC>560,1
f99fa805791651,42744,27695610,1,US>FL>534,1
ff7468b44f925e,42744,40319060,1,US>NC>560,1
fe9a793d82ae66,42744,70000075,1,US>NC>560,1
62f72daad3f820,42744,80983055,2,US>NC>560,1
57dbce648e4259,42744,51730622,3,US>NC>560,2
94cf13b0ff1683,42744,53024931,2,US>NC>560,2
6cbb3e8537e0d8,42744,85613136,2,US>NC>567,2
1d9678c222719b,42744,26962033,2,US>NC>560,1
1acb3f55d54b88,42744,237251,1,US>NC>560,1
9eeec95f86aa42,42744,41047259,1,US>NC>560,1
9b5d0a7c6819fa,42744,53115602,1,US>NC>560,1
854e3737da298d,42744,23362511,1,US>NC>560,1
b8da59d9f787c5,42744,47811306,1,US>NC>567,1
3cd37fbe06417c,42744,29234530,2,US>NC>560,2
6accbfe59c65f4,42744,40988023,1,US>NC>560,1
e9c104544f1fde,42744,55428745,1,US>NC>560,1
51e0df8a234e4b,42744,44062269,1,US>MA>506,1
eebbc93c973940,42744,75874311,2,US>NC>517,1
1bb1bc92a9139a,42744,15921704,1,US>TX>623,1
4eca105cd1b610,42744,45263239,2,US>NC>560,1
7af75a1dc5f8d1,42744,26591687,2,US>NC>518,1
f380d2497f589f,42744,47131834,1,US>NC>560,2
3e3fe19a62824d,42744,34577291,1,US>NC>560,1
56918d787d3e7d,42744,36812814,1,US>NC>560,1
d97768fb6a5179,42744,62250052,1,US>NC>517,1
a05294668579e1,42744,28377159,3,US>NC>560,1
f602efb7c8e9f7,42744,28786184,1,US>NC>560,1
55f0ce721d480a,42744,48906646,1,US>OH>535,1
329be45ad1a51b,42744,30340829,1,US>NC>560,1
