uuid,document_id,timestamp,platform,geo_location,traffic_source
ed88064c2a1600,25792,39292104,1,US>TX>635,1
9a277ee59f9203,25792,61073294,1,US>FL>530,1
1f1a567e33fd3f,25792,37049478,1,US>PA>566,1
978728738c74aa,25792,43133488,3,US>CO>751,1
3cfb30c90a3767,25792,70885800,1,US>MI>553,2
9cb5344f19e965,25792,73881396,1,US>NC>517,1
6478721af09ff2,25792,32860755,1,US>WA>819,2
feb618f16ffd33,25792,42398209,1,US>MI>505,2
8e600bb3e88592,25792,83888781,1,US>NJ>501,1
21356d599211d1,25792,35707405,1,US>OH>596,1
7af2b8ae75f227,25792,39905565,1,US>PA>566,1
d8ff8c5531f3ba,25792,36735195,1,US>CA>803,1
649fc6059bdaf6,25792,40023483,1,US>NM>790,1
cecbbc4315c541,25792,32751076,1,US>IA>679,1
5481db29865546,25792,55289502,1,US>TX>623,1
73fc4e475e2c9e,25792,62446605,1,CA>BC,1
a3b044c7ec0019,25792,40896825,1,US>MI>513,1
f7bf288bd79503,25792,56440964,1,US>CT>533,1
bd0aa9b43f8082,25792,59504240,1,US,1
f079b47c55ee67,25792,36203475,1,US>OH>547,1
d0262ab359a7d4,25792,17010142,1,US>FL>539,1
f6e501b29423f4,25792,46460232,1,US>NY>514,1
f2d456d6be7559,25792,47024792,1,AU>04,2
9b18c902b8aee2,25792,36592292,1,US>MN>613,1
37547871d4a47b,25792,33426685,1,US>PA>577,1
ab22fd603aa241,25792,35347362,1,US>PA>504,1
770526de0adaa4,25792,23160690,1,US>NH>523,1
c818a5ac795475,25792,30913955,1,US>IL>602,1
1d42ae8e12b97a,25792,73859320,1,CN>22,1
65b88d4d188ce8,25792,36187804,1,US>TX>618,1
9c02affc0e0b18,25792,80173369,1,US>NY>501,1
efbf0797915e89,25792,13609236,1,PH>D9,1
554ba91428243a,25792,34033341,1,US>NC>550,1
adcf5cbdc35a1a,25792,42888042,1,US>OH>510,1
5057412f4b06c6,25792,31598433,1,US>MD>511,1
bad3f797f42e64,25792,47796495,1,US>TX>641,1
cb84392f9ce48a,25792,51693220,1,US>IL>602,2
14bf7d066fb744,25792,86169332,1,US>CA>825,1
aa52c3c46bfd74,25792,49589247,1,IN>05,2
9ffffc238c9832,25792,70674673,1,US>TX>618,2
4aa59ca8ec1567,25792,45360052,1,US>MN>613,2
94a9fc541eb472,25792,68333666,3,US>IL>675,1
72a349185c26ca,25792,15950045,1,IN>10,1
ce06200fb2849f,25792,15980064,1,ZA>06,2
c67fe5d9e0d6af,25792,58301600,1,US>NY>501,1
779cbd56a5b3b5,25792,44913906,1,US>TX>623,1
68901c8960b182,25792,46714166,1,US>TX>618,1
620723173d2f51,25792,11996931,1,US>NY>514,1
485c4b21c1c64e,25792,34368706,1,US>FL>539,1
ebcb28519dc2d1,25792,35339753,1,US>WA>881,1
c206fd6b5482f6,25792,47410683,3,US>AK>743,1
c640107fbfe0a6,25792,33631359,1,US>OH>510,1
493afb8378a934,25792,44780788,1,US>NC>518,1
ea640c9b2d7a81,25792,47088149,1,US>WY>759,1
f91ba530817ebc,25792,49566842,1,US,1
711b128da13849,25792,36071945,1,MX>09,1
a066e03d9488a2,25792,56539776,1,US>WI>669,1
bc623aa59dab2a,25792,44314906,1,US>CA>803,1
3d31a9be4efab5,25792,30253995,1,US>NY>501,1
3db99344254026,25792,20898082,1,US>NC>517,1
2d4054016f62ba,25792,68187371,1,SG>00,1
d2bba78793b856,25792,76239423,3,US>OH>547,1
ca4dec7c722e77,25792,38414378,1,US>MI>505,1
90a24261fe307b,25792,26591586,1,US>CT>533,1
e5326601b35c38,25792,57269627,1,US>NY>501,1
62c6aea1dfb89a,25792,16249370,1,US>AL>698,1
1f72d875c088a6,25792,61664754,1,US>OH>542,2
a935ce8b479048,25792,37202655,1,US,1
a54b3955473ea6,25792,52536437,1,AU>02,1
92f8658f10c55a,25792,44940534,1,US>CA>825,2
3fa4a718325207,25792,21110540,1,US>FL>539,1
146c6ffa655f55,25792,58158446,1,US>PA>504,1
2e77a2e88b4c71,25792,45070409,3,US>IN>527,1
bb4f61273280d9,25792,42429942,1,US>VA>511,1
503858d947f842,25792,66940440,1,US>AZ>753,1
1b46d30fb2101f,25792,78492824,3,US>HI>744,1
7534d5c4e2fb51,25792,63222398,3,CA>QC,2
15103482fa6ac5,25792,83142008,1,CA>BC,1
fbd1c631ae87a2,25792,7561231,1,SG>00,1
665a743ac72f8e,25792,47850186,1,US,1
9fbdc47d8d3292,25792,58357734,1,US>MD>511,1
3b26cc6e4632c9,25792,75552853,1,AU>02,1
f29396d97c64d0,25792,48194131,1,IE>31,1
82956ecf973399,25792,76561478,1,US>IL>602,1
5b954ffabbeacb,25792,36247621,1,CA>BC,1
a4ecf184bcb8d1,25792,29390101,1,US>PA>504,1
3b5a7912358e8b,25792,57670171,1,US>OH>515,1
aa12889b0b4328,25792,45079890,1,US>UT>770,1
ed0a910858dd81,25792,41809686,1,IN>02,2
22a7a2b51a845a,25792,11807145,1,AU>04,1
31b2ae70937174,25792,35010224,1,US>KS>616,1
4c3b2ee1f0d774,25792,38854487,1,US>WI>669,1
db6e2040d78472,25792,57720242,1,US>TX>641,1
de4cb486c76897,25792,51647574,1,US>TX>635,1
59452a249091a2,25792,25861694,1,US>PA>566,1
fd7afd985a06e0,25792,41607146,3,US>CA>803,2
172e930d2c5709,25792,42911709,1,US>NY>565,1
87f76950518ab2,25792,65733170,1,US>TX>765,1
3664cf4ab97452,25792,37121636,1,JP>19,1
c4d2918a566633,25792,60744349,1,US>TX>641,1
6d1f29e4b4a8b2,25792,30889908,1,US>OR>820,1
7bda9a1d2d48ec,25792,67617059,1,US>HI>744,1
7c70ff68a83b25,25792,71292537,1,US>IN>602,1
1668f25396bdc5,25792,85564435,3,US>NV>839,1
8cd187f6e6a2d5,25792,28287885,1,US>IL>602,1
715aa0b7add57c,25792,40120230,1,GR>35,1
a6e567d9cb350d,25792,47028280,1,US>TX>623,1
76d1c793701309,25792,49633461,1,US>GA>524,1
c0d8948083cfd6,25792,42909608,1,US>OH>547,1
bb2f893e396d70,25792,59562968,1,US>CA>807,1
a5d5390c66121c,25792,60464973,1,US>NY>501,1
13a731277d16ac,25792,53998380,1,BE>12,1
f59b579994103c,25792,51291704,1,US>MO>609,2
661ef0cdfde079,25792,27891201,1,US>VA>511,1
390b44a9fc2b18,25792,34470587,1,US>WI>617,1
9e32482ac12706,25792,50986795,1,US,1
82b2ef8b8935a7,25792,34413847,1,US>CA>807,1
55e3a65192f6c6,25792,27796394,1,US>CA>803,1
b73f75b0a6a682,25792,59080971,1,US>AL>686,1
2c97bf63f54570,25792,4333583,1,US>VA>511,1
28a308f81496c6,25792,21262433,3,US>PA>504,1
a4800cbdd43027,25792,43608598,1,US>CA>807,1
ef967598e50557,25792,41195436,1,US>PA>508,1
7d88eed4568d8e,25792,49968803,1,US>CO>751,1
8c0780ae94a6ab,25792,31764935,1,US>MD>512,1
e71ae370b892d1,25792,49867021,1,US>CO>751,1
dfdfca0b3a5fae,25792,46993351,1,US>KS>678,1
b5ecce79be3a01,25792,8467283,1,US>CA>807,2
5b5d4aa6c129fb,25792,28578612,1,US>CA>807,1
ffdbf5b6fe268b,25792,32629255,1,US>TX>623,1
cc8f79078e411f,25792,60116412,1,US>MI>563,1
555b22494cd2e1,25792,6879180,1,US>CA>803,1
d84f365e6445c1,25792,64043704,1,US>GA>524,1
98396d1ea8b57c,25792,46130481,1,US>WI>617,1
44537a63e61329,25792,38082078,1,US>NY>501,1
27f0e223cb7e19,25792,45366311,1,US>GA>524,2
b13dcb57316f07,25792,53761709,1,US>SC>519,1
61c53b5254365c,25792,41558143,2,US>NC>517,1
3f897fbb904a5d,25792,33616268,1,CA>QC,1
fcd33ed32458c7,25792,40882918,1,US>TX>635,1
2552f8e4644741,25792,49012847,1,US>NY>501,1
abf07e3e76c8b0,25792,60148449,1,US>IL>602,1
c0a1e5c7983737,25792,62542694,1,US>MA>506,1
304aa19ad96d17,25792,77220774,1,CA>AB,1
2d5c61ae45bc42,25792,74427667,1,US>NY>501,2
ae4c3320cc2088,25792,26652663,1,US>OH>564,1
318ce26fb8de9a,25792,40748683,1,US>MN>613,1
e2818315b1196f,25792,55713863,1,US>WA>819,1
5fd5a419698883,25792,34925267,1,US>AR>619,2
491584f4489214,25792,43511267,1,US>NY>501,2
9b884151eb7ba2,25792,32536078,1,US>KS>616,1
e150f390371ecd,25792,26501497,1,SG>00,1
44f2b8dc0947fa,25792,42015365,3,CA>ON,1
