uuid,document_id,timestamp,platform,geo_location,traffic_source
41a0aaa74744ae,25792,50776696,1,US>MI>563,2
3bfb189bbab620,25792,63559466,1,US>FL>528,1
14241f50113c3c,25792,44974627,1,US>KY>541,1
9bd2bc71769fb8,25792,33359030,1,QA>01,1
e5c4347a2bd3f5,25792,47271997,1,US>VA>511,1
ed0098526e9167,25792,39953930,1,US>GA>524,1
659f7731426875,25792,53731386,3,US>MN>613,1
780034b1b97c78,25792,56794002,1,IT>20,1
8f9110b62ca29c,25792,54418548,1,US>PA>508,1
8e0f3d34517d17,25792,31344341,1,US>OH>515,1
2993e561e68e3b,25792,64907381,1,CA>NS,1
c77f1902e78089,25792,80176862,1,US>NY>501,2
72a1ac49b44b75,25792,24156773,3,US>FL>571,1
c7d8a11d332874,25792,53813261,1,IT>05,1
bc2686dc97a245,25792,60119207,1,US>CA>862,1
9a3ff09bcd1734,25792,32647907,1,US>MO>609,1
36cc1158fb06ca,25792,43754821,1,US>CA>803,1
1f1df1ff0f0ae1,25792,37437067,3,US>WI>705,1
bec69a2d05fa12,25792,44547348,1,US>CA>803,1
a8118bdb9417fe,25792,69209668,3,US>OH>510,2
d61bd3ede3c7d4,25792,39999108,1,CA>AB,1
f8e62cad7d6e36,25792,64231941,1,US>WV>598,1
ae74954dd1ba16,25792,42338479,3,US>NC>517,1
783c20ff18267c,25792,53913083,1,US>SC>519,1
ae24ad5861d40c,25792,1308288,1,US>OR>820,1
48143a48a126ac,25792,46826877,3,US>IL>602,1
1a4cc084473dc1,25792,30588897,1,US>NY>501,2
77e88429299f3b,25792,31871434,1,US>NY>501,1
ac0d3d07975189,25792,73816935,1,US>TX>692,1
413cde2352b1e5,25792,41156213,1,US>CT>533,1
6d20992ddd1cf5,25792,43783981,1,US>ID>881,2
99165c5de68b79,25792,38515183,1,US>FL,2
7dee4b9737e9d4,25792,38474019,1,US>NJ>501,1
3fefc1b89ade14,25792,36228514,3,US>IN>527,1
33246140ae984f,25792,34175970,1,US>TX,2
ba5b09f726da6b,25792,33917347,1,US>CA>807,1
e9de185609d0e0,25792,72141283,1,US>MA>506,1
e4f0d4976a8493,25792,30505141,1,BN>00,1
4b68e9268f82a7,25792,82577107,1,US>NV>839,2
efd9c3d642e18a,25792,66686266,1,US>PA>504,1
93b7cfa0a2ddec,25792,62738491,1,US>TX>765,1
9428ff1543313f,25792,34297470,1,US>TX>618,1
61590161eb0499,25792,72641939,1,US>CA>855,2
8dd06e8e4c27a7,25792,28861087,3,FR>97,1
60a554b3949415,25792,23634509,1,US>DE>576,1
15ebf25aff8f89,25792,61242387,1,US>OH,1
f2822930ea8733,25792,45130980,1,US>DE>504,1
11b0b8c311a3f0,25792,64844170,1,US>WA>819,1
af34e0f6a0d3e5,25792,39235244,1,US>MO>609,1
6782f235086623,25792,63986808,1,US>AR>670,1
2c28fcdc73fa2a,25792,24605302,1,US>MA>506,1
12489becc53eb5,25792,57858660,1,US>NY>501,1
52f1890c3d69a0,25792,64849347,1,US>NJ>501,2
1258c36eb65f5a,25792,41394207,3,US>OH>510,1
e75d21e2b740cd,25792,74984508,3,US>IN>588,1
2b7c8f078c3c02,25792,54911115,1,US>MI>513,1
107eb7c13e610f,25792,33099760,1,US>NE>722,1
d315022aa64b0f,25792,49578830,1,US>MD>512,1
bb679cc812a6dc,25792,59116803,1,US>PA>508,1
bf1f225ef127ed,25792,24946620,3,US>VA>511,1
7aa79959b044e1,25792,55449283,1,US>TX>618,1
d4234b5d09bfdd,25792,61924311,1,US>WI>617,1
e83a4255228b3a,25792,55487223,1,CA>AB,1
3212c8fe2633f4,25792,33226781,1,CA>ON,1
e4b17f626153c1,25792,57782619,1,US>CA>803,1
e30e08d74b844e,25792,82365999,1,CH,1
22f7cb9385fcb5,25792,69443976,1,PH>D9,1
869ae3961c0875,25792,64611874,1,US>CA>803,2
d852953025369c,25792,57514820,3,US>PA>504,1
b4c11e6264fe75,25792,53066698,1,US>CA>803,1
19303b35d04880,25792,38984821,1,US>MO>609,1
8c50dfa2546568,25792,55656833,1,SE>26,1
de98656d83ae38,25792,7419175,1,NZ>E7,1
a1db768b36d6df,25792,37968464,1,US>TX,1
6467689d58320f,25792,32444320,1,US>FL>528,1
8a5f73176c8aec,25792,60398571,1,US>IL>602,1
a50e35df21565d,25792,49138225,1,HU>05,1
7b743fd1a8c6d3,25792,44829351,1,NL>07,1
9bb2994afb3dc8,25792,61964114,1,US>TN>575,1
55e0e2fb4b626d,25792,37081285,3,US>NM>790,2
45c7dfb373ad6e,25792,52077456,1,US>FL>539,1
823e3863d87349,25792,50816065,2,SE,1
41eee8e0ed2819,25792,33563781,1,US>FL>561,1
3986e9aaf80c65,25792,54690073,3,NZ>F1,1
d49627e61e112d,25792,71244079,1,US>CA>807,2
8e2e9d3ee37542,25792,2484709,1,CA>BC,1
87149829ce1491,25792,36771494,1,US>GA>524,1
22b8e626510e04,25792,33325482,1,US>OH>547,1
1f8792b7f8b05f,25792,48878102,1,US>TX>600,1
ef5ef4371139c0,25792,60365308,1,CO>02,1
d753c4b44d11a7,25792,51370840,1,US>KY>541,1
60a6f753f513a0,25792,53506711,1,US>CT>533,1
5a595724eeae13,25792,47790950,1,US>PA>574,1
13889a8a62b238,25792,34249331,1,US>WA>881,1
3507f81168ec6c,25792,38921045,1,US>FL>534,1
3ea87ab97fc76c,25792,34891581,1,US>IA>679,1
7012aec1ad5f0e,25792,36387262,3,US>OH>510,1
e9eabb3ef089e3,25792,29197089,1,US>OK>650,1
241c181ac22493,25792,35300479,1,US>LA>622,1
8acb9acb69f878,25792,29048232,1,US>NY>501,1
4bb62e3464cffe,25792,33774150,1,HK>00,1
796df6ff1371b6,25792,54541404,1,US>MA>506,1
f88ce734f43ccc,25792,80441260,1,US>IL>602,2
31842f118faa23,25792,35679375,1,AU>08,1
2b1014b525f01f,25792,37371847,1,US>PA>574,1
a9d73d8a629619,25792,68886369,1,US>CA>807,1
c5b541dc2a0bc1,25792,44388498,1,US>NY>532,1
e21aac9a84abfb,25792,46033831,1,US>IL>602,1
4c828436548988,25792,62326868,1,US>NY>501,2
5c5a13b55e28cb,25792,23752089,1,US>FL>528,1
67a428614e1559,25792,36716087,1,US>FL>534,1
c9953812646352,25792,28841462,1,US>VA>511,1
bdbf41673d8b54,25792,63508042,3,US>CA>862,2
692196d4fd97dc,25792,68556538,1,US>CA>828,1
c7ebe810f66232,25792,46543341,1,US>IA>679,1
32b8c210a02152,25792,49280242,1,US>OK>650,2
59ec316628d8ea,25792,45830605,1,US>IL>682,1
2866af03bb4577,25792,53370301,1,US>CO>751,1
7b70daa4e8159f,25792,22976947,1,US>GA>524,1
b5177a6f2a0fb4,25792,31790188,1,US>TX>661,1
b6b0d9512baeae,25792,48046935,1,US>NJ>501,1
93ee764c2b842b,25792,79546622,1,US>CA>862,1
c6813c526beb9b,25792,65220227,1,US>OR>801,2
f6af4323942ab8,25792,46245828,1,US>CA>862,1
e7c9c47281a9da,25792,45783783,1,US>KS>678,1
6639c648f7da8b,25792,46228480,1,US>GA>524,1
4f7b5a18a0eaf8,25792,41698507,3,TW>03,1
553fd69160503e,25792,36326726,1,US>CA>803,1
af016102f2fbd2,25792,80901305,3,SE>28,1
69f415ad424228,25792,48847114,1,US>MI,1
7ff998c94f8a28,25792,39463727,1,US>NY,2
69646151b386b4,25792,46016549,1,IN>09,1
d8aea9ee4e3c3c,25792,59131136,1,US>NC>517,1
8ac533cfabf93d,25792,47582007,1,US>IL>602,2
d8027bb1d17510,25792,52694570,1,US>AZ>753,1
b045fa80f37f62,25792,66581207,1,US>MD>512,1
62ee6ff3963d6a,25792,71683031,3,US>MN>676,2
e781af4d881d8c,25792,41934656,1,CA>BC,1
f861f62e3167d8,25792,39120655,1,US>MA>506,2
58f78e01abaa5d,25792,70830852,1,US,1
fae6b97cb3138a,25792,19140458,1,AT>09,1
c57817919b44ad,25792,61031891,1,US>NH>506,1
e5aa8322f32b49,25792,35157385,1,US>TX>618,2
175ad5bd52348b,25792,49486292,1,US>NJ>501,1
5fbf9ca3d9ef8a,25792,40851070,1,US>OK>650,1
76adb1ec432791,25792,47504953,1,US>MA>506,1
e24213487aa2e1,25792,35684698,3,HK>00,1
99f1e7b89b1392,25792,68046639,1,US>MO>609,2
e635637740a9ca,25792,51094765,1,US>PA>504,2
907afe2c8da200,25792,76737847,1,US>CT>533,1
ccc2434c35f8b0,25792,13288305,1,SG>00,1
3f8153526451f8,25792,51814427,1,US>OR>820,1
cc2c9a75888545,25792,36923351,1,US>MO>609,1
2b1fc6428ee248,25792,34388092,3,US>CO>752,1
b4f1deea8a66f5,25792,50962204,1,US>KS>678,2
f12ca14272c26f,25792,37861678,3,US>AZ>789,1
fe8dc1023b0d48,25792,52328109,1,US>LA>612,1
f8717811aa6f59,25792,58630586,1,US>FL>539,1
eaf4fe78651564,25792,52662910,1,CA>BC,2
c16716a326316c,25792,57893994,1,US>OH>515,1
372b29d8099999,25792,25383371,1,US>VA>511,1
bd9ca0978e8e79,25792,65384777,1,SE>08,1
eb69067c6b2ea4,25792,34787027,1,ES>56,1
88f3c4ce15bb65,25792,52351955,1,US>IN>529,1
7077849a1affe3,25792,73181180,1,US>CA>807,2
80ca626dcc962b,25792,58229491,1,US>NC>550,1
3bc9d1d761b7b0,25792,26719687,1,US>IL>602,1
637046f27766cf,25792,32655373,1,SG>00,1
313f19414bfd85,25792,57679774,1,US>OR>820,1
7c94beb279111d,25792,58872872,1,US>NY>502,1
6225d20ad28277,25792,61765259,1,US>OH>510,1
35abc26888b5de,25792,57038530,1,US>CO>751,1
5c65ff7c316807,25792,65208742,1,US>TX>618,1
746914c7bba5ff,25792,40900875,1,US>CA>803,2
4d41657ea85a86,25792,35215161,1,US>NY>501,1
1ed77a5340d5f1,25792,43431726,1,US,1
f404ba57147dde,25792,47669895,1,US,2
405a06d8c42e78,25792,31414938,1,CA>ON,1
7da577646a63e7,25792,53891075,1,US>MA>506,1
838a31c152f3c3,25792,59677168,1,US>GA>524,2
4fd00d014d2fa2,25792,70826365,1,US>NY>501,3
f19eb1f5761020,25792,49189081,1,US>MA>506,1
f747a7a63053d8,25792,37073558,1,US>NJ>504,1
ae9044690b897e,25792,71587576,1,US>MN>613,1
ed11a8fdfd8bec,25792,45430231,1,US>PA>574,1
8ad0fad86d092f,25792,58615249,1,US>IL>602,1
824ae9da713f87,25792,43868695,1,US>NY>501,2
656d417691771f,25792,57574722,1,US>MD>511,1
21149a9763ef20,25792,40993190,1,US>AZ>789,1
9ddf5e2db4973a,25792,47058451,1,US>NH>506,1
1daf7fbd69a39a,25792,27739743,3,US>DE>504,2
ab4bcd5f6b4b9d,25792,21934325,1,JO>02,1
7f498ef371ac5b,25792,25064475,1,US>VA>584,1
9195ee1f84d22c,25792,37908089,3,ES>56,1
f72d9d2dbaabc1,25792,34811416,1,US>WI>617,1
6145b2fff02017,25792,40213016,1,US>CA>807,1
a7d7cdd8eb766c,25792,56687309,1,US>TX>623,1
a19f02b61423ad,25792,49131333,1,US>WA>819,1
c243c4c47d08d8,25792,40725766,1,US>KS>616,1
d8f0aff53ec31f,25792,35666815,1,TH>40,1
67d9e2554e0a99,25792,37754211,1,US>WA,1
6cc9cc950e6fc9,25792,76015755,1,CA>BC,1
47020e7a6a7179,25792,44221510,1,US>CO>752,2
e9a868ed6d9cef,25792,43452935,1,US>HI>744,1
d399ae3274b419,25792,46814820,1,US>IA>637,1
31800aca976947,25792,20929019,3,US>OH>510,1
869949de79e66e,25792,3349369,1,AU>08,1
bbc98b84010c71,25792,41783281,3,US>CT>501,1
a4640a2addcf17,25792,42529585,1,US>MI>551,1
4d8190b40e2bc7,25792,39457648,3,US>WA>819,1
4cbc5e3625f98f,25792,29213697,3,US>NJ>504,1
9b2acdf7cc1e7b,25792,28118416,1,US>NJ>501,1
c64e5add188238,25792,35195653,1,US>NY>501,1
5ed460a6322e83,25792,48810029,1,US>AL>686,1
28e1e4bfcfb5a5,25792,21644864,1,US>GA>520,1
faddf7a65b5756,25792,39755433,2,US>NJ>501,2
54fa27a9cfcc88,25792,41863170,1,US>CA>804,1
a56f32844f2e60,25792,30833980,1,US>VA>511,1
2010ba92de719f,25792,56873909,1,US>KS>605,2
aecd8385b36039,25792,31860026,1,US>DC>511,1
4d584cde9ea0ac,25792,49589794,1,US>MN>613,1
479f8b8c5eb73b,25792,70861517,3,US,1
a132c6ca0e97bf,25792,55045772,1,US>LA>644,1
e85745ecdd6568,25792,50398806,1,US>NY>514,1
16a751c135bd59,25792,37465100,1,US>AZ>753,1
1fc4ac7878153b,25792,35748290,1,US>CA>803,1
51cc19b408a057,25792,36832822,1,US>WA>819,1
91738db9ef75ef,25792,32909608,1,US>FL>548,1
d6987d785b69e4,25792,8658131,3,US>CA>803,1
9adc5296e07e3a,25792,37691916,1,US>IL>602,1
1d20e00d0fde63,25792,66228904,1,US>CA>803,2
92cd5284582e84,25792,64035770,1,US>AZ>789,1
19420a8ba84133,25792,50790254,1,US>WI>669,1
94ab72a5abfb77,25792,27701653,1,US>IL>602,1
78e973d4a82a24,25792,39172095,1,US>VA>511,1
59d6f5431870d8,25792,33151273,1,US>LA>622,1
af67f0d3ed2c4a,25792,61456272,1,US>PA>508,1
c17bb7829d968d,25792,48759359,1,US>MD>511,1
451e172d3f76c9,25792,38735557,1,US>CA>803,1
3e652af1b6c1a4,25792,35354974,1,US>NJ>501,1
9428b1c96b256d,25792,63464644,1,US>VA>511,2
3b707ec2c22d50,25792,42885150,1,US>CA>825,1
3f8bf610a2f674,25792,32740819,1,US>TX>618,1
7b1151e53ab5ca,25792,33545816,3,US>CA>803,2
3c77acbf571413,25792,36251242,1,US>VA>511,1
bfcbf0f95dc0d8,25792,34804012,1,US>UT>770,1
2833c3fc1f5d16,25792,27617981,1,US>NY>514,1
44fcba5356a160,25792,27096858,1,US>FL>534,1
6340f7f9ee1d90,25792,43500800,1,US>AL>630,1
4ab06e70dd56ef,25792,9482498,1,US>NV>811,1
20c24c170b058b,25792,31920309,1,US>TX>618,1
995f6f0746d395,25792,41175465,1,US>WA>881,2
952b17b561221f,25792,53952744,1,US>CA>807,1
cd4a125f7a83ec,25792,61495477,1,AU>04,1
bf98329162c8c6,25792,46001227,1,US>WA>820,1
2dae2b1a2c96c1,25792,72834750,3,US>PA>566,1
81ff79513bb687,25792,78300250,1,US>TX>657,1
dce985c053aaac,25792,45447949,1,US>MI>505,1
6ecd04e33a4cf3,25792,53701224,1,CA>QC,1
cecee776d3940f,25792,37236824,3,SG>00,1
23399b0ad8d9dd,25792,65074916,1,PE>15,1
38e28528cf7f2d,25792,68269906,1,US>MN>613,1
440f1ea671c4fe,25792,52235806,3,US>FL>539,1
dc749f3bc10b5a,25792,37224622,1,US>MI>563,1
620101d75f72cc,25792,46934908,1,US>MN>613,1
3523c2bf5d92d2,25792,4623202,1,GB>H9,1
262f92416278f3,25792,26523104,1,US>CT>533,1
9e2ba00ce55268,25792,41242559,1,US>PA>508,1
2baad774245e0d,25792,56873319,1,US>MN>613,1
e59466ccc246fc,25792,31845795,1,US>MD>511,1
16c8908afad8cc,25792,40278407,1,US>FL>539,1
a8c21f8fa02028,25792,76591338,3,US>NY>501,2
212ac25acc271a,25792,59311479,1,US>MI>505,1
a79519ad249e67,25792,56299172,1,US>IN>509,1
eece1436ce1bcc,25792,29247508,1,US>PA>504,1
c71d34ecaca22a,25792,46079503,1,US>NJ>504,1
8a1b55ce13a7ce,25792,41672834,1,US>OH>542,1
ecb941cfb246f3,25792,78217094,1,US>MN>611,1
35fe6f3bd5d284,25792,46499072,1,US>NY>501,1
e892f778ba3dd9,25792,41071868,1,SR>16,1
9e69e334c850d9,25792,40983772,1,US>FL>539,1
890ca0f71d7a19,25792,65443006,1,US>WI>702,1
8ff14b71c3bd93,25792,42515057,1,US>FL>548,2
854bb450e48a31,25792,38759821,1,US>MA>506,2
1119758aeb6491,25792,34598054,1,US>GA>524,1
b781f3ddc9db76,25792,48066059,1,US>MI>505,1
16ec5900d4c439,25792,36399110,1,US>TX>618,1
8e45298cef5799,25792,54377700,1,US>CA>803,1
17aeccf124e623,25792,60851380,1,US>TN>659,2
12cc49475c136a,25792,61104871,1,US>WA>819,1
5336347fb3419f,25792,39996062,1,US>CA>807,1
1cca43a829a915,25792,49698170,1,US>WA>819,1
1022c7a2f5e31a,25792,48965917,1,US>CA>803,1
72add622d4d21a,25792,38738767,1,US>VA>511,1
9324fb6d917732,25792,34609013,1,MY>14,1
a4823e2afd559f,25792,39758613,1,US>WA>819,1
2a919853b4830f,25792,69307974,1,US>PA>504,1
cf7941f44f632a,25792,43712600,1,US>PA>504,1
a151d4fb84133d,25792,44015046,1,US>MO>609,1
70b1a35ca71890,25792,79521855,3,US>NY>514,1
246ea3abc30741,25792,37519263,3,US>OR>820,2
a861c74b911d37,25792,40323884,1,US>GA>524,1
b8b64f9c20509b,25792,31013463,1,CA>ON,1
19418f60cc2c6d,25792,46013316,1,US>FL>530,1
19a0a217704b63,25792,36350362,1,US>TX>618,1
193d8a12c371d2,25792,58986135,1,US>MD>511,1
c5d1ba7142753c,25792,44675910,1,US>AL>630,1
1b5c5b9fb6a566,25792,45430448,1,US>VA>511,1
676cd9a2af255d,25792,74804771,1,US>OH>510,1
d9c18ce5ae55ab,25792,37517582,1,US>OH>535,1
e2f776fa640066,25792,48397882,1,US>NJ>501,1
3836e6c13c2529,25792,44771054,3,US>NV>811,1
c42716941f59fc,25792,44567742,1,US>NY>501,1
b110e7a14dd9c3,25792,29083474,1,US>TN>659,2
99d0ff624b1300,25792,14502591,1,AT>07,1
ff9d4efdcf36a9,25792,52880216,1,US>TX>625,1
af17d1b7117766,25792,31040489,1,US>MI>563,1
be7454dde6571f,25792,43992941,1,US>SC>567,1
d4cede98475ed0,25792,36925559,1,US>MO>609,2
74b07a24e84f38,25792,41035063,1,US>AR>693,1
2d3cdbd406bd60,25792,53917083,1,US>NY>501,1
87a99d48898c2d,25792,24088329,1,US>IN>527,1
ab2f10a6a87a18,25792,35035088,3,US>FL>528,1
426ed1db639c4f,25792,17343784,1,US>OR>801,1
23c92879af3ffe,25792,40645100,1,US>IL>602,1
70b357e80568ff,25792,68101339,1,CA>NL,1
69f1278ba8ebc3,25792,48330793,3,TH>40,2
348bc144a8b531,25792,57155583,1,NZ>F1,1
d0e1ccdcc8d33c,25792,37861039,1,US>VA>573,1
6d9bfdf0b105a9,25792,37702818,1,US>OH>535,2
2e97b0fc15895d,25792,40434001,1,US>AR>693,1
fcdedf5416933b,25792,51905078,1,US>OH>510,1
98bca215a4493b,25792,54007921,3,US>IN>529,1
83e7be9625caf1,25792,58071987,1,US>NJ>501,1
1d77c279bdc5d9,25792,73861585,1,US>FL>561,1
34ea95e6d16dbb,25792,40380287,1,US>KY>541,1
38d3e550dedef5,25792,82072466,2,US>TX>623,2
6c859de0778eae,25792,61676903,1,US>OR>820,1
d6f54dc5c08d48,25792,34024165,1,US>CA>807,1
dcbd3ebe92c1ff,25792,14948708,1,DE>16,1
9f6694ba758088,25792,58402251,1,US>CA>803,1
a62ca5cc8c5cc8,25792,56641020,1,US>ND>724,1
8acfdc43b689dc,25792,28576142,1,US>SC>517,1
3b7fcb311f9c89,25792,60865006,1,US>VA>531,2
478faca9cc3083,25792,55394238,1,US>OH>510,1
7db09abc97985e,25792,38130035,1,US>IL>602,1
a2b42473ccc6ad,25792,12681571,1,ES>56,1
5a8df6eaa5ee5c,25792,66742217,1,US>NC>517,1
aa8df35be07742,25792,52935861,1,DK>17,1
7bf2b148b6b10f,25792,25620970,1,SG>00,1
79133a797e412a,25792,36536914,1,US>MA>506,1
292987ddeff6c8,25792,41470142,1,KR>13,1
df5a94eed916dc,25792,49321291,1,IN>25,2
d759167fafea8b,25792,26603890,1,US>TX>618,1
88abe7fcec49fe,25792,11341903,1,US>TX>618,1
1314cecf4bee03,25792,77961805,1,US>CA>868,1
5b7fe27750e90f,25792,38309490,1,US>IL>610,1
fdecd0e1cfe746,25792,63573223,1,US>AZ>789,1
ce6d1443e3f082,25792,58032599,1,US>UT>770,2
5527e183627378,25792,37571916,1,CA>BC,1
ac4f99397bb2da,25792,52519935,1,US,1
e33f86a11c0c74,25792,50856707,1,US>AL>691,1
368579d7f09f16,25792,77599074,1,US>TX>641,1
708d22680eee68,25792,70692832,1,AU>02,1
b46ea0d5e5a11c,25792,20914168,1,US>ND>724,2
cc4787e5472b21,25792,34477804,3,US>VA>544,2
a2806c041e7708,25792,79386630,1,MX>09,1
ed6c19508f29ef,25792,36965676,3,US>RI>521,1
b3ffb1eea80848,25792,50356815,1,FI>13,2
86db33d8303298,25792,34425347,1,US>MI>551,1
313cc6889d1d62,25792,54148501,1,CA>ON,1
4d3b7c0532da28,25792,2038874,3,FI>13,1
b0ae8e927d65fa,25792,40730951,1,US>OH>535,1
2ccd31d2cc3376,25792,36124682,1,US>CA>803,1
8d4edf99c903c9,25792,52889945,1,US>NM>790,1
67e68d953d805d,25792,65668044,3,US>OH>510,1
9e26482cdb42e3,25792,64045789,1,US>NJ>501,1
8b9766d430ab62,25792,68521292,1,US>FL>528,1
6ae202daf0ebb1,25792,55707343,3,US>TX>618,1
868103d99c732b,25792,47404092,1,US>PA>508,2
280717544ceb79,25792,75910449,1,US>MD>511,2
6ca361194eb009,25792,26862699,1,US>MN>613,1
5ee07f8375e0ce,25792,35363304,1,CA>QC,1
2adb46b41e4f0f,25792,26158289,1,CA>ON,1
edc55fcbd7fdf2,25792,51455917,1,US>NY>501,1
976a896a3401c0,25792,33067784,1,US>CA>825,1
a410dca59ec912,25792,51924176,1,KR>11,1
22e8b7d7fe946a,25792,27988406,1,US>NY>514,2
47d6f4e87cd66b,25792,54242353,1,US>AL>630,1
1e5d6d93e0ee81,25792,44708476,1,US>IA>637,1
34f29b921482f4,25792,52441116,1,US>VA>573,1
95b73038916f7b,25792,34477600,1,US>OH>510,2
9e05cc790b9993,25792,8650045,1,US>CA>825,1
b521d2590988bd,25792,57357450,1,US>TN>659,1
9b2b5e46c1b604,25792,53839104,1,TR>61,2
9814d6fc0f874a,25792,51729826,1,US>WI>669,1
cef4b3d9d7e084,25792,48872537,1,CA>AB,1
a72807e9d4f2c3,25792,65478221,1,US>MD>512,1
44edebb03bf76e,25792,38588795,1,US>GA>524,1
b92fd80a99b2cb,25792,55778089,1,US>CA>803,2
f7e41bdecdc889,25792,83103073,1,US>TX>627,2
f9247733883875,25792,58070560,1,US>CO>751,1
2c761bfc7c466a,25792,25453409,1,US>AZ>753,1
55db913cc5ff93,25792,50738386,1,US>VA>511,1
50eeec718f2319,25792,44267726,1,US>CA>807,1
72aee1235f4505,25792,57048969,3,US>OH>542,1
4f3aaea1d6601e,25792,16653847,1,SI>52,1
7fd489c76e90aa,25792,72738171,1,US>TX>618,2
dd4e749a8ade85,25792,34223749,1,US>LA,1
1d57028bb33d9b,25792,35002404,1,US>MI>513,1
42c7e314893a1f,25792,34457400,1,US>NY>501,1
7ede8a25feb2be,25792,75890076,1,US>IA>637,1
5278698c5b31e5,25792,67281538,3,US>IL>602,1
85231126cfc590,25792,25402499,3,US>FL>534,1
41cbf29d249de6,25792,39700527,1,US>NC>550,1
a9fef1df09353e,25792,34871508,1,US>CA>803,1
4a02eb4b50c50b,25792,23015005,1,US>OH>510,1
5716a70d387eba,25792,57524539,3,US>WA>810,1
a38ed2f9fa4944,25792,14967116,3,US>MN>613,2
dbcc6fd5acd0cd,25792,60900304,1,US>IL>602,1
8ee5648148d5fd,25792,36418224,1,US>VA>511,1
fea9593daad121,25792,22947609,1,CA>QC,1
bba6273945cafb,25792,45983038,1,US,1
3dfc3ca0cd77d2,25792,79231310,3,CA>BC,2
47af35fc4e6101,25792,42128740,1,US>TX>641,1
33250a590c3a18,25792,27064337,1,US>WI>617,1
2766a86a03bd0c,25792,2808682,1,US>KS>678,1
c25f8eaef18a6e,25792,68261385,3,US>PA>566,1
6a1573b7a138ff,25792,58189772,3,US>WA>819,1
dab5e57a31d748,25792,40647323,1,US>IA>682,1
5ac39e4b59b85e,25792,73319194,3,US>CA>807,2
34f0dd4d736dfd,25792,68195630,1,US>WI>617,1
9ea4a544e00d44,25792,77951597,1,US>TX>635,1
c2045dd528cf2c,25792,41640548,1,US>NY>501,1
b4c7d49552735c,25792,57617596,1,US>AZ>753,2
e9c1ab9953bae4,25792,32672033,1,US>MA>506,1
7aae5687a7c553,25792,39206793,3,US>AL>686,1
f20d6bc2390670,25792,42756298,1,US>IN>649,1
8428ac609fab01,25792,37368960,1,US>NJ>504,1
8e039ba0bb5de6,25792,51540780,1,US>CA>862,1
e42c2fc2e112f8,25792,28922793,1,DE>06,1
b312055541f6b6,25792,43020280,1,US>CA>807,1
beb4137490c529,25792,49176257,1,US>ME>500,1
4e2235505eb5b5,25792,33737288,1,US>MN>613,1
7657ed0f1cbb62,25792,36570481,1,US>MN>613,1
94a873c1a98099,25792,50266668,1,US>FL>534,1
a86492f05e3c32,25792,27042713,1,US>PA>508,1
77fa4bd0e89f0b,25792,38536824,1,US>AR>693,1
d350ef3a4167e1,25792,53228619,1,US>AR>670,2
125fa4aa5e139f,25792,70509909,1,US>NJ>501,2
254e74a34a5899,25792,62194535,3,US>MO>609,2
c831675141e23b,25792,61030222,1,US>HI>744,1
65b84bfb1b7b02,25792,46013311,1,US>FL>571,2
